seed,dataset,model,fold,prauc,rocauc,brier,is_best
12,vowels,inne,mean,0.6806221694971695,0.9454325955734408,0.1618988902438592,True
12,vowels,hbos,mean,0.2564889738631292,0.7685835010060361,0.2273039791807845,False
12,vowels,copod,mean,0.0999931014735113,0.5558752515090543,0.2384107357019517,False
12,vowels,ecod,mean,0.2483096661075687,0.7176458752515092,0.2244218919785187,False
13,vowels,iforest,mean,0.2913713199814053,0.7951670020120725,0.1929919814597964,False
13,vowels,loda,mean,0.2578850516941557,0.6993118712273642,0.2001304080566948,False
13,vowels,inne,mean,0.5763857641421518,0.9169295774647888,0.171877247194021,True
13,vowels,hbos,mean,0.166799099537417,0.6930784708249498,0.246429262550951,False
13,vowels,copod,mean,0.1158376431289295,0.5181368209255532,0.2107664703330999,False
13,vowels,ecod,mean,0.2018298257010706,0.6221408450704226,0.2259591286281674,False
14,vowels,iforest,mean,0.1912937054602729,0.6936136820925553,0.1946863532910619,False
14,vowels,loda,mean,0.1995649286860718,0.6264064386317908,0.2145087702792177,False
14,vowels,inne,mean,0.5453866367138275,0.8848853118712272,0.1763177330235656,True
14,vowels,hbos,mean,0.1893817322174611,0.6476056338028169,0.2501221670632362,False
14,vowels,copod,mean,0.0875543622513343,0.4621247484909457,0.2115386133048621,False
14,vowels,ecod,mean,0.1565356360406503,0.5525070422535212,0.2410496488013515,False
15,vowels,iforest,mean,0.3492194679439609,0.8363943661971831,0.1678013317603878,False
15,vowels,loda,mean,0.2561517359443123,0.7643018108651912,0.1910527286325968,False
15,vowels,inne,mean,0.6810743145743146,0.9504386317907444,0.1721461177658128,True
15,vowels,hbos,mean,0.2895818649517863,0.746466800804829,0.2196181931096382,False
15,vowels,copod,mean,0.1300555573313048,0.6189416498993964,0.2158429012587487,False
15,vowels,ecod,mean,0.3175445335453605,0.7241931589537223,0.2245912162176812,False
16,vowels,iforest,mean,0.2707551887427881,0.7052434607645875,0.2086426815112062,False
16,vowels,loda,mean,0.200488256081471,0.5852555331991951,0.2162489461856208,False
16,vowels,inne,mean,0.5393270487805316,0.8814446680080483,0.1751428660060092,True
16,vowels,hbos,mean,0.2727083803036246,0.6618269617706237,0.2434679220095702,False
16,vowels,copod,mean,0.122522140386542,0.4355050301810865,0.2317746313648454,False
16,vowels,ecod,mean,0.227544833933124,0.5325553319919517,0.2338683922198063,False
17,vowels,iforest,mean,0.4555390370021038,0.8441368209255533,0.1631291359598532,False
17,vowels,loda,mean,0.3297091463898104,0.7597102615694165,0.1837437196019518,False
17,vowels,inne,mean,0.6298325005990766,0.912523138832998,0.1579617218882347,True
17,vowels,hbos,mean,0.3130807915338026,0.7332273641851107,0.2202848426096308,False
17,vowels,copod,mean,0.1786908020132913,0.562953722334004,0.2123357915760119,False
17,vowels,ecod,mean,0.2881383659556263,0.6704587525150906,0.1961009167317941,False
18,vowels,iforest,mean,0.1387406081891135,0.6726599597585513,0.1938481159927773,False
