seed,dataset,model,fold,prauc,rocauc,brier,is_best
20,cardio,loda,mean,0.6007269745194346,0.8914487217161329,0.0960157587688524,False
20,cardio,inne,mean,0.6919850570612764,0.95252167205407,0.2390180194518093,True
20,cardio,hbos,mean,0.4521175114912761,0.8221183514545988,0.1345770125628609,False
21,cardio,iforest,mean,0.7189642618947959,0.9566669115486336,0.0971308555696065,True
21,cardio,loda,mean,0.6236632996493949,0.908485160152806,0.0953773084514985,False
21,cardio,inne,mean,0.6884628731576627,0.9612648765794886,0.2570320633078461,False
21,cardio,hbos,mean,0.5613097423830442,0.8494177931237143,0.1262145546150508,False
22,cardio,iforest,mean,0.7405241999572495,0.9626689685571556,0.1012561032924756,False
22,cardio,loda,mean,0.6529367400337761,0.9403375697913606,0.0743206070437481,False
22,cardio,inne,mean,0.7770661745661746,0.968265133705554,0.2571779453267242,True
22,cardio,hbos,mean,0.5205934892795602,0.8519890537760799,0.1311961417621908,False
23,cardio,iforest,mean,0.6833667632256691,0.9511313546870408,0.1106233285830625,False
23,cardio,loda,mean,0.6072701010300161,0.8894725242433147,0.0881046885031365,False
23,cardio,inne,mean,0.686830669045446,0.953515280634734,0.2615217881992903,True
23,cardio,hbos,mean,0.4561061980299264,0.790400014692918,0.165752040935113,False
24,cardio,iforest,mean,0.7113860606198068,0.9562095944754628,0.0923532832239508,False
24,cardio,loda,mean,0.6213830087606806,0.937334704672348,0.0746670654392762,False
24,cardio,inne,mean,0.7141746860342935,0.9548376432559508,0.2473215443064585,True
24,cardio,hbos,mean,0.4814069119528867,0.8401686012342052,0.130100924972957,False
25,cardio,iforest,mean,0.7785934612772849,0.9646984278577726,0.0965940951176576,True
25,cardio,loda,mean,0.6715393522878658,0.8993535116074053,0.0853005560527648,False
25,cardio,inne,mean,0.6899409380823854,0.9516235674404936,0.2532640375334469,False
25,cardio,hbos,mean,0.5354945977384464,0.8660354833970025,0.1189020942542867,False
