export_version,figure,panel,panel_title,plot_order,group,method,scenario,kappa,m,x,y,x_left,x_right,value,probability,count,style_key,label
tikz-v3,figure1,D,First-threshold diagnostic,2,first_threshold,wcs_homogeneous,baseline,2.0,,-0.5136477575499495,0.4390629725265778,-0.588235294117647,-0.44117647058823506,0.4390629725265778,0.4390629725265778,42987.0,kappa_2.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,3,first_threshold,wcs_homogeneous,baseline,2.5,,-0.5136477575499495,0.5888291809151603,-0.588235294117647,-0.44117647058823506,0.5888291809151603,0.5888291809151603,42987.0,kappa_2.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,4,first_threshold,wcs_homogeneous,baseline,3.0,,-0.5136477575499495,0.6724125898527462,-0.588235294117647,-0.44117647058823506,0.6724125898527462,0.6724125898527462,42987.0,kappa_3.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,5,first_threshold,wcs_homogeneous,baseline,3.5,,-0.5136477575499495,0.7120524809826226,-0.588235294117647,-0.44117647058823506,0.7120524809826226,0.7120524809826226,42987.0,kappa_3.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,6,first_threshold,wcs_homogeneous,baseline,4.0,,-0.5136477575499495,0.7281736338893153,-0.588235294117647,-0.44117647058823506,0.7281736338893153,0.7281736338893153,42987.0,kappa_4.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,1,first_threshold,wcs_homogeneous,baseline,inf,,-1.2462057788013035,0.7827005811759378,-1.3235294117647058,-1.1764705882352942,0.7827005811759378,0.7827005811759378,13249.0,kappa_inf,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,2,first_threshold,wcs_homogeneous,baseline,2.0,,-1.2462057788013035,0.48494225979319194,-1.3235294117647058,-1.1764705882352942,0.48494225979319194,0.48494225979319194,13249.0,kappa_2.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,3,first_threshold,wcs_homogeneous,baseline,2.5,,-1.2462057788013035,0.6432938334968676,-1.3235294117647058,-1.1764705882352942,0.6432938334968676,0.6432938334968676,13249.0,kappa_2.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,4,first_threshold,wcs_homogeneous,baseline,3.0,,-1.2462057788013035,0.7297909276171787,-1.3235294117647058,-1.1764705882352942,0.7297909276171787,0.7297909276171787,13249.0,kappa_3.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,5,first_threshold,wcs_homogeneous,baseline,3.5,,-1.2462057788013035,0.7695675145293984,-1.3235294117647058,-1.1764705882352942,0.7695675145293984,0.7695675145293984,13249.0,kappa_3.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,6,first_threshold,wcs_homogeneous,baseline,4.0,,-1.2462057788013035,0.7823986715978565,-1.3235294117647058,-1.1764705882352942,0.7823986715978565,0.7823986715978565,13249.0,kappa_4.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,1,first_threshold,wcs_homogeneous,baseline,inf,,-1.5389830395068589,0.743940990516333,-1.6176470588235294,-1.4705882352941175,0.743940990516333,0.743940990516333,5694.0,kappa_inf,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,2,first_threshold,wcs_homogeneous,baseline,2.0,,-1.5389830395068589,0.4727783631893221,-1.6176470588235294,-1.4705882352941175,0.4727783631893221,0.4727783631893221,5694.0,kappa_2.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,3,first_threshold,wcs_homogeneous,baseline,2.5,,-1.5389830395068589,0.6243414120126449,-1.6176470588235294,-1.4705882352941175,0.6243414120126449,0.6243414120126449,5694.0,kappa_2.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,4,first_threshold,wcs_homogeneous,baseline,3.0,,-1.5389830395068589,0.6965226554267651,-1.6176470588235294,-1.4705882352941175,0.6965226554267651,0.6965226554267651,5694.0,kappa_3.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,5,first_threshold,wcs_homogeneous,baseline,3.5,,-1.5389830395068589,0.7374429223744292,-1.6176470588235294,-1.4705882352941175,0.7374429223744292,0.7374429223744292,5694.0,kappa_3.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,6,first_threshold,wcs_homogeneous,baseline,4.0,,-1.5389830395068589,0.7525465402177731,-1.6176470588235294,-1.4705882352941175,0.7525465402177731,0.7525465402177731,5694.0,kappa_4.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,1,first_threshold,wcs_homogeneous,baseline,inf,,-1.391525001300245,0.75442527447905,-1.4705882352941175,-1.3235294117647058,0.75442527447905,0.75442527447905,8926.0,kappa_inf,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,2,first_threshold,wcs_homogeneous,baseline,2.0,,-1.391525001300245,0.4675106430652028,-1.4705882352941175,-1.3235294117647058,0.4675106430652028,0.4675106430652028,8926.0,kappa_2.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,3,first_threshold,wcs_homogeneous,baseline,2.5,,-1.391525001300245,0.6155052655164688,-1.4705882352941175,-1.3235294117647058,0.6155052655164688,0.6155052655164688,8926.0,kappa_2.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,4,first_threshold,wcs_homogeneous,baseline,3.0,,-1.391525001300245,0.706475464933901,-1.4705882352941175,-1.3235294117647058,0.706475464933901,0.706475464933901,8926.0,kappa_3.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,5,first_threshold,wcs_homogeneous,baseline,3.5,,-1.391525001300245,0.7435581447456867,-1.4705882352941175,-1.3235294117647058,0.7435581447456867,0.7435581447456867,8926.0,kappa_3.5,$\log_{10}\delta$
