export_version,figure,panel,panel_title,plot_order,group,method,scenario,kappa,m,x,y,x_left,x_right,y_bottom,y_top,value,probability,count,style_key,label
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,2.979166666666667,4.125,4.333333333333334,2.875,3.0833333333333335,0.07,0.07,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,3.1875,4.125,4.333333333333334,3.0833333333333335,3.291666666666667,0.13,0.13,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,3.3958333333333335,4.125,4.333333333333334,3.291666666666667,3.5,0.21,0.21,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,3.604166666666667,4.125,4.333333333333334,3.5,3.7083333333333335,0.26,0.26,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,3.8125,4.125,4.333333333333334,3.7083333333333335,3.916666666666667,0.5,0.5,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,4.020833333333334,4.125,4.333333333333334,3.916666666666667,4.125,0.73,0.73,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,4.229166666666667,4.125,4.333333333333334,4.125,4.333333333333334,0.94,0.94,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,4.4375,4.125,4.333333333333334,4.333333333333334,4.541666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,4.645833333333334,4.125,4.333333333333334,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,2.354166666666667,4.333333333333334,4.541666666666667,2.25,2.4583333333333335,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,2.5625,4.333333333333334,4.541666666666667,2.4583333333333335,2.6666666666666665,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,2.770833333333333,4.333333333333334,4.541666666666667,2.6666666666666665,2.875,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,2.979166666666667,4.333333333333334,4.541666666666667,2.875,3.0833333333333335,0.04,0.04,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,3.1875,4.333333333333334,4.541666666666667,3.0833333333333335,3.291666666666667,0.05,0.05,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,3.3958333333333335,4.333333333333334,4.541666666666667,3.291666666666667,3.5,0.25,0.25,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,3.604166666666667,4.333333333333334,4.541666666666667,3.5,3.7083333333333335,0.22,0.22,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,3.8125,4.333333333333334,4.541666666666667,3.7083333333333335,3.916666666666667,0.39,0.39,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,4.020833333333334,4.333333333333334,4.541666666666667,3.916666666666667,4.125,0.59,0.59,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,4.229166666666667,4.333333333333334,4.541666666666667,4.125,4.333333333333334,0.86,0.86,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,4.4375,4.333333333333334,4.541666666666667,4.333333333333334,4.541666666666667,0.97,0.97,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,11,heatmap_cell,exact_wedf,baseline,,2738,4.4375,4.645833333333334,4.333333333333334,4.541666666666667,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,2.354166666666667,4.541666666666667,4.75,2.25,2.4583333333333335,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,2.5625,4.541666666666667,4.75,2.4583333333333335,2.6666666666666665,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,2.770833333333333,4.541666666666667,4.75,2.6666666666666665,2.875,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,2.979166666666667,4.541666666666667,4.75,2.875,3.0833333333333335,0.02,0.02,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,3.1875,4.541666666666667,4.75,3.0833333333333335,3.291666666666667,0.14,0.14,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,3.3958333333333335,4.541666666666667,4.75,3.291666666666667,3.5,0.25,0.25,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,3.604166666666667,4.541666666666667,4.75,3.5,3.7083333333333335,0.3,0.3,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,3.8125,4.541666666666667,4.75,3.7083333333333335,3.916666666666667,0.45,0.45,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,4.020833333333334,4.541666666666667,4.75,3.916666666666667,4.125,0.6,0.6,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,4.229166666666667,4.541666666666667,4.75,4.125,4.333333333333334,0.81,0.81,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,4.4375,4.541666666666667,4.75,4.333333333333334,4.541666666666667,0.95,0.95,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,12,heatmap_cell,exact_wedf,baseline,,4424,4.645833333333334,4.645833333333334,4.541666666666667,4.75,4.541666666666667,4.75,0.97,0.97,100,discovery_probability,Pr(exact WEDF discovers)
