summary_version,phase_x_bin,phase_y_bin,x_left,x_right,y_bottom,y_top,x,y,alpha,pi1,m,mean_n_cal,mean_rho,count,n_anomaly,calib_ess,max_normalized_calib_weight,p_min_anom,delta_min,rank_delta,certified_no_first_discovery,certified_no_rank_discovery,log10_m_over_alpha,log10_inverse_p_min,log10_delta_min,log10_rank_delta,auroc,perfect_separation_from_calibration,anomalies_exceed_all_inliers,exact_any_discovery,exact_power,exact_fdr,randomized_any_discovery,randomized_power,randomized_fdr,oracle_any_discovery,oracle_power,oracle_fdr
perfect-score-v2,7,5,3.7083333333333335,3.916666666666667,3.291666666666667,3.5,3.8125,3.3958333333333335,0.1,0.05,649,720.25,1.64,100,32.0,238.087272198253,0.1415842262827948,0.00039925494346009296,2.591164583056003,1.4987113117220148,1.0,0.63,3.8122446968003687,3.4033532752821656,0.40889142151820346,0.06804401456411233,0.9998865478119936,True,False,0.39,0.2796875,0.027637509281365373,0.92,0.495,0.09498237063562058,1.0,1.0,0.09468732552323882
perfect-score-v2,7,6,3.7083333333333335,3.916666666666667,3.5,3.7083333333333335,3.8125,3.604166666666667,0.1,0.05,649,1249.45,1.645,100,32.0,368.82394211838584,0.10237091234737943,0.00025185077186470786,1.634511509401954,0.8760136219100813,1.0,0.38,3.8122446968003687,3.6029582729945435,0.20928642380582638,-0.1511467069068325,0.999967585089141,True,False,0.64,0.41375,0.04233919622412738,0.99,0.585,0.08201133158425444,1.0,1.0,0.09665246407661268
perfect-score-v2,7,7,3.7083333333333335,3.916666666666667,3.7083333333333335,3.916666666666667,3.8125,3.8125,0.1,0.05,649,1668.45,1.645,100,32.0,608.9884501592419,0.09221501404787295,0.0001541942865955424,1.0007209200050702,0.6083238273982052,0.5,0.19,3.8122446968003687,3.8163039475118326,-0.004059250711462979,-0.323006690188884,0.999967585089141,True,False,0.83,0.4678125,0.04792672119987465,1.0,0.6171875,0.09989419489223993,1.0,1.0,0.09200210242693065
perfect-score-v2,7,8,3.7083333333333335,3.916666666666667,3.916666666666667,4.125,3.8125,4.020833333333334,0.1,0.05,649,3146.78,1.765,100,32.0,845.115499280636,0.09608625158120913,9.613529939393255e-05,0.6239180930666223,0.36485312579513307,0.0,0.0,3.8122446968003687,4.021331895844961,-0.2090871990445922,-0.5349430674013533,1.0,True,True,1.0,0.5425,0.06759870097496355,1.0,0.6834375,0.09174315385594926,1.0,1.0,0.08992667637008044
perfect-score-v2,7,9,3.7083333333333335,3.916666666666667,4.125,4.333333333333334,3.8125,4.229166666666667,0.1,0.05,649,5237.0,1.705,100,32.0,1523.7263717081066,0.0670516316178579,5.874492445125702e-05,0.381254559688658,0.21622428284896955,0.0,0.0,3.8122446968003687,4.235101754795545,-0.4228570579951754,-0.7648692847371857,1.0,True,True,1.0,0.638125,0.08001398694381236,1.0,0.7534375,0.09391490383833441,1.0,1.0,0.09624706113606087
perfect-score-v2,7,10,3.7083333333333335,3.916666666666667,4.333333333333334,4.541666666666667,3.8125,4.4375,0.1,0.05,649,7653.69,1.63,100,32.0,2421.9162285057278,0.052639949251906556,3.670264449040149e-05,0.23820016274270572,0.13654289121311444,0.0,0.0,3.8122446968003687,4.4393689281358,-0.6271242313354309,-0.9634468559159268,1.0,True,True,1.0,0.718125,0.07054226463572146,1.0,0.8159375,0.08543500792055529,1.0,1.0,0.09081812505961112
perfect-score-v2,7,11,3.7083333333333335,3.916666666666667,4.541666666666667,4.75,3.8125,4.645833333333334,0.1,0.05,649,13183.55,1.69,100,32.0,4304.656187407201,0.059454185916873944,2.267749456947075e-05,0.14717693975586515,0.07799529464319795,0.0,0.0,3.8122446968003687,4.64796571262649,-0.8357210158261213,-1.20327931578626,1.0,True,True,1.0,0.7559375,0.08192027472074927,1.0,0.825625,0.10216949167715532,1.0,1.0,0.09441863124057667
perfect-score-v2,8,0,3.916666666666667,4.125,2.25,2.4583333333333335,4.020833333333334,2.354166666666667,0.1,0.05,1049,67.27,1.635,100,52.0,23.01269244394473,0.2812758372663682,0.004435239810476345,46.52566561189685,23.21775127407283,1.0,1.0,4.020775488193559,2.357353933301398,1.6634215548921594,1.233325212907876,0.9970611835506519,True,False,0.0,0.0,0.0,0.28,0.02519230769230769,0.10130221605221605,1.0,1.0,0.09018204797561966
perfect-score-v2,8,1,3.916666666666667,4.125,2.4583333333333335,2.6666666666666665,4.020833333333334,2.5625,0.1,0.05,1049,95.1,1.59,100,52.0,35.00107466276713,0.22904835903353205,0.002842754607636957,29.82049583411167,13.577910563562147,1.0,1.0,4.020775488193559,2.5500414299153937,1.4707340582781638,1.0178535990479933,0.9988365095285857,True,False,0.0,0.0,0.0,0.31,0.055384615384615386,0.09363972459940202,1.0,1.0,0.08604912521654544
perfect-score-v2,8,2,3.916666666666667,4.125,2.6666666666666665,2.875,4.020833333333334,2.770833333333333,0.1,0.05,1049,129.97,1.76,100,52.0,46.00727198243719,0.240686965997279,0.0017443053620526123,18.297763247931897,10.136235120879814,1.0,1.0,4.020775488193559,2.7623205823065247,1.258454905887033,0.8936239152370251,0.9992276830491474,True,False,0.0,0.0,0.01,0.36,0.13384615384615384,0.07061438277996404,1.0,1.0,0.10128334069384592
perfect-score-v2,8,3,3.916666666666667,4.125,2.875,3.0833333333333335,4.020833333333334,2.979166666666667,0.1,0.05,1049,209.48,1.705,100,52.0,72.80845547153547,0.19495200665737772,0.0010572119718013791,11.090153584196468,5.925567686468456,1.0,0.9,4.020775488193559,2.9802724787005435,1.040503009493014,0.6601691210027731,0.9991173520561684,True,False,0.1,0.09134615384615385,0.02809376051618446,0.54,0.2271153846153846,0.08041025449995583,1.0,1.0,0.09127835752079555
perfect-score-v2,8,4,3.916666666666667,4.125,3.0833333333333335,3.291666666666667,4.020833333333334,3.1875,0.1,0.05,1049,401.92,1.6,100,52.0,153.99899578248602,0.14827082036253164,0.0006394894857776939,6.708244705808012,3.0698471397783726,1.0,0.81,4.020775488193559,3.1983585943660438,0.8224168938275137,0.35247451383315,0.9998896690070211,True,False,0.24,0.22596153846153846,0.029195365405871407,0.76,0.4117307692307692,0.09809410605301727,1.0,1.0,0.0924586031764769
perfect-score-v2,8,5,3.916666666666667,4.125,3.291666666666667,3.5,4.020833333333334,3.3958333333333335,0.1,0.05,1049,551.08,1.53,100,52.0,213.07811561796785,0.11396451752658988,0.00040992541559791595,4.300117609622139,2.0702897457237945,1.0,0.64,4.020775488193559,3.3911520876058687,0.6296234005876893,0.18780399840944567,0.9998294884653961,True,False,0.36,0.28942307692307695,0.026975180747710877,0.93,0.48057692307692307,0.06528026244149783,1.0,1.0,0.09450550949983283
perfect-score-v2,8,6,3.916666666666667,4.125,3.5,3.7083333333333335,4.020833333333334,3.604166666666667,0.1,0.05,1049,1026.49,1.61,100,52.0,387.44718237544726,0.10157568042097478,0.0002471828665240498,2.5929482698372817,1.2337698761479192,1.0,0.53,4.020775488193559,3.6115275423391733,0.4092479458543847,-0.04913658679542652,0.9998996990972918,True,False,0.48,0.37653846153846154,0.0397461388530122,0.95,0.5636538461538463,0.08124569476167125,1.0,1.0,0.09600452904526718
perfect-score-v2,8,7,3.916666666666667,4.125,3.7083333333333335,3.916666666666667,4.020833333333334,3.8125,0.1,0.05,1049,1548.37,1.73,100,52.0,471.24377887938425,0.11696272855686317,0.0001516573397685877,1.5908854941724848,0.8734553516918965,1.0,0.39,4.020775488193559,3.823122432554992,0.19765305563856533,-0.1765977254140903,0.9999398194583752,True,False,0.66,0.4082692307692307,0.05986978485864406,0.99,0.5867307692307693,0.09112927239359321,1.0,1.0,0.09677773924319372
perfect-score-v2,8,8,3.916666666666667,4.125,3.916666666666667,4.125,4.020833333333334,4.020833333333334,0.1,0.05,1049,2391.49,1.855,100,52.0,616.6317178275351,0.11243296638103492,9.392541009771808e-05,0.9852775519250622,0.5767475800184555,0.42,0.09,4.020775488193559,4.031458058569309,-0.01068257037575072,-0.33693553291354833,0.9999799398194584,True,False,0.93,0.40038461538461545,0.058108088800946665,1.0,0.5973076923076924,0.10400705921200457,1.0,1.0,0.09870013944994595
perfect-score-v2,8,9,3.916666666666667,4.125,4.125,4.333333333333334,4.020833333333334,4.229166666666667,0.1,0.05,1049,3965.85,1.725,100,52.0,1442.366434543808,0.0697251277641767,5.869376395377293e-05,0.615697583875078,0.3236741893057114,0.0,0.0,4.020775488193559,4.235437663778456,-0.21466217558489917,-0.6215411733317225,0.9999799398194584,True,False,1.0,0.5548076923076922,0.06938931381291183,1.0,0.6998076923076922,0.09057679523233744,1.0,1.0,0.10439179118813514
perfect-score-v2,8,10,3.916666666666667,4.125,4.333333333333334,4.541666666666667,4.020833333333334,4.4375,0.1,0.05,1049,6257.07,1.715,100,52.0,2118.696871304645,0.06355988134357117,3.665344385572411e-05,0.384494626046546,0.19219264893677337,0.0,0.0,4.020775488193559,4.440257286200083,-0.41948179800652485,-0.8344539385078994,0.9999899699097292,True,False,1.0,0.6467307692307693,0.06510958871553843,1.0,0.7588461538461537,0.09533118252333644,1.0,1.0,0.103971720336925
perfect-score-v2,8,11,3.916666666666667,4.125,4.541666666666667,4.75,4.020833333333334,4.645833333333334,0.1,0.05,1049,10529.14,1.705,100,52.0,3388.017268207381,0.05142002492460806,2.2620511431603864e-05,0.23728916491752444,0.12199905708779914,0.0,0.0,4.020775488193559,4.649810938261058,-0.6290354500675006,-1.0412444107343233,0.9999899699097292,True,False,1.0,0.7240384615384616,0.07670183897116428,1.0,0.8126923076923076,0.09126546457695829,1.0,1.0,0.10269893421425916
perfect-score-v2,9,0,4.125,4.333333333333334,2.25,2.4583333333333335,4.229166666666667,2.354166666666667,0.1,0.05,1695,48.81,1.605,100,85.0,20.032026203810283,0.29212097271634524,0.004498697381032578,76.2529206085022,34.3910268792036,1.0,1.0,4.229169702539101,2.351166802109942,1.878002900429159,1.3766795139537,0.9964285714285716,True,False,0.0,0.0,0.01,0.22,0.011529411764705882,0.10520460241512873,1.0,1.0,0.0978465835500843
perfect-score-v2,9,1,4.125,4.333333333333334,2.4583333333333335,2.6666666666666665,4.229166666666667,2.5625,0.1,0.05,1695,70.8,1.605,100,85.0,29.32157419734412,0.25846856394396683,0.002732201559909923,46.3108164404732,20.68006408213348,1.0,1.0,4.229169702539101,2.5678799559805197,1.6612897465585812,1.1622476861992952,0.998217391304348,True,False,0.0,0.0,0.0,0.4,0.030470588235294117,0.05284017292553878,1.0,1.0,0.10103550703075427
perfect-score-v2,9,2,4.125,4.333333333333334,2.6666666666666665,2.875,4.229166666666667,2.770833333333333,0.1,0.05,1695,117.31,1.625,100,85.0,45.817845263699965,0.22050193905972776,0.0017196636426172573,29.148298742362513,13.347957194494874,1.0,1.0,4.229169702539101,2.768794240139615,1.4603754623994858,0.9749666264246675,0.9986708074534163,True,False,0.0,0.0,0.0,0.41,0.10976470588235294,0.08251041841977362,1.0,1.0,0.09833534422697829
perfect-score-v2,9,3,4.125,4.333333333333334,2.875,3.0833333333333335,4.229166666666667,2.979166666666667,0.1,0.05,1695,194.2,1.66,100,85.0,73.02617620569258,0.1825445392246431,0.001028243709101905,17.428730869277288,7.770680754332171,1.0,0.93,4.229169702539101,2.991841790457101,1.2373279120820002,0.7397981682555449,0.9995217391304346,True,False,0.07,0.06682352941176471,0.013480321488047802,0.63,0.23988235294117646,0.131875826403936,1.0,1.0,0.09325469767447606
perfect-score-v2,9,4,4.125,4.333333333333334,3.0833333333333335,3.291666666666667,4.229166666666667,3.1875,0.1,0.05,1695,287.98,1.635,100,85.0,115.84029604005781,0.16707715563885114,0.0006580222732096561,11.153477530903666,5.115445606185251,1.0,0.88,4.229169702539101,3.186700076427869,1.0424696261112323,0.5620413670231955,0.9996770186335405,True,False,0.13,0.12823529411764706,0.01932051850067633,0.69,0.28858823529411765,0.08848542409920453,1.0,1.0,0.09810231883630571
perfect-score-v2,9,5,4.125,4.333333333333334,3.291666666666667,3.5,4.229166666666667,3.3958333333333335,0.1,0.05,1695,440.34,1.71,100,85.0,161.78913096116045,0.148523152631458,0.00040191523329212507,6.812463204301519,3.3854682836134287,1.0,0.8,4.229169702539101,3.4000764156369967,0.8290932869021037,0.39510705886018926,0.9998881987577641,True,False,0.21,0.1955294117647059,0.03817368330629323,0.88,0.33164705882352946,0.11255845748106673,1.0,1.0,0.09954487366093667
perfect-score-v2,9,6,4.125,4.333333333333334,3.5,3.7083333333333335,4.229166666666667,3.604166666666667,0.1,0.05,1695,640.82,1.705,100,85.0,237.98381366222154,0.149270849622673,0.0002488574856616451,4.218134381964883,2.002461644303863,1.0,0.74,4.229169702539101,3.608387436030286,0.6207822665088153,0.17536527538062988,0.9999006211180125,True,False,0.26,0.23929411764705882,0.03022100540330949,0.93,0.4257647058823529,0.08883210848225115,1.0,1.0,0.09447256590936812
perfect-score-v2,9,7,4.125,4.333333333333334,3.7083333333333335,3.916666666666667,4.229166666666667,3.8125,0.1,0.05,1695,1165.38,1.55,100,85.0,456.0290104714575,0.08714206450761791,0.00015264520576295946,2.5873362376821625,1.1809082582680868,1.0,0.53,4.229169702539101,3.820575596122251,0.4085941064168502,-0.07996532487369071,0.9999440993788821,True,False,0.5,0.36811764705882355,0.04660941998623175,1.0,0.5807058823529412,0.093204395570801,1.0,1.0,0.10210765073562728
perfect-score-v2,9,8,4.125,4.333333333333334,3.916666666666667,4.125,4.229166666666667,4.020833333333334,0.1,0.05,1695,1914.17,1.59,100,85.0,791.6222095535994,0.07229268409185872,9.592038641950982e-05,1.6258505498106917,0.7326957366069783,1.0,0.3,4.229169702539101,4.022287344421714,0.20688235811738742,-0.2925495235908483,0.9999875776397517,True,False,0.73,0.4741176470588235,0.05789449106077527,1.0,0.648,0.0982428956220972,1.0,1.0,0.09601163456215593
perfect-score-v2,9,9,4.125,4.333333333333334,4.125,4.333333333333334,4.229166666666667,4.229166666666667,0.1,0.05,1695,2915.01,1.61,100,85.0,1154.1134943615607,0.0745466944228187,5.905392389391885e-05,1.0009640100019246,0.47212014623722764,0.45,0.06,4.229169702539101,4.2336560580237474,-0.004486355484646597,-0.47510063993949736,0.9999813664596274,True,False,0.94,0.530470588235294,0.06171325313742032,1.0,0.6883529411764705,0.08519671600470989,1.0,1.0,0.09546609953679625
perfect-score-v2,9,10,4.125,4.333333333333334,4.333333333333334,4.541666666666667,4.229166666666667,4.4375,0.1,0.05,1695,4394.93,1.62,100,85.0,1547.7638234486014,0.06463776350078629,3.68425893972567e-05,0.624481890283501,0.2929705266596868,0.0,0.0,4.229169702539101,4.43801699330344,-0.2088472907643395,-0.666343003000172,0.9999875776397517,True,False,1.0,0.6409411764705882,0.0675390704016874,1.0,0.7611764705882352,0.09336491854444545,1.0,1.0,0.09277014204186491
perfect-score-v2,9,11,4.125,4.333333333333334,4.541666666666667,4.75,4.229166666666667,4.645833333333334,0.1,0.05,1695,7410.2,1.65,100,85.0,2802.042177750278,0.06056640078297058,2.278583549155811e-05,0.38621991158190994,0.1688409826776492,0.0,0.0,4.229169702539101,4.646841857269444,-0.4176721547303434,-0.9109331201834395,0.9999937888198758,True,False,1.0,0.6975294117647058,0.07726681630913959,1.0,0.8014117647058824,0.09508929887892792,1.0,1.0,0.09373208870584616
perfect-score-v2,10,0,4.333333333333334,4.541666666666667,2.25,2.4583333333333335,4.4375,2.354166666666667,0.1,0.05,2738,39.46,1.595,100,137.0,17.12174196459059,0.30090686721357907,0.004439778907718303,121.56114649332713,49.777010269117,1.0,1.0,4.437433443797972,2.3565179609910683,2.080915482806903,1.4906752656550395,0.9953171856978085,True,False,0.0,0.0,0.0,0.12,0.0030656934306569346,0.07514102564102564,1.0,1.0,0.10088942817635914
perfect-score-v2,10,1,4.333333333333334,4.541666666666667,2.4583333333333335,2.6666666666666665,4.4375,2.5625,0.1,0.05,2738,61.11,1.555,100,137.0,30.012880470764006,0.24383686733679513,0.0028409475106467514,77.78514284150803,28.59091766405475,1.0,1.0,4.437433443797972,2.5511740140748618,1.8862594297231094,1.2638748939770925,0.9979777008842753,True,False,0.0,0.0,0.0,0.24,0.02897810218978102,0.08691093332631233,1.0,1.0,0.09170312066346417
perfect-score-v2,10,2,4.333333333333334,4.541666666666667,2.6666666666666665,2.875,4.4375,2.770833333333333,0.1,0.05,2738,95.83,1.485,100,137.0,47.899259364750094,0.20813355528310665,0.0017146103138534245,46.94603039330675,16.59218911935655,1.0,1.0,4.437433443797972,2.7708909331774714,1.6665425106204999,1.0226879196534213,0.9985928489042677,True,False,0.0,0.0,0.0,0.38,0.10372262773722626,0.10332645308153043,1.0,1.0,0.09250283871474506
perfect-score-v2,10,3,4.333333333333334,4.541666666666667,2.875,3.0833333333333335,4.4375,2.979166666666667,0.1,0.05,2738,138.09,1.62,100,137.0,60.5178523206747,0.2119159724024725,0.0010607384770402093,29.043019501360927,11.656243516545901,1.0,0.96,4.437433443797972,2.978593516684561,1.4588399271134094,0.8821076550194968,0.9993502499038831,True,False,0.04,0.03751824817518248,0.0019157884888018337,0.46,0.20197080291970804,0.05099475869687573,1.0,1.0,0.09282765451576226
perfect-score-v2,10,4,4.333333333333334,4.541666666666667,3.0833333333333335,3.291666666666667,4.4375,3.1875,0.1,0.05,2738,187.11,1.68,100,137.0,70.14783290757278,0.2052437442365963,0.0006472048677791237,17.7204692797924,7.316140644868475,1.0,0.97,4.437433443797972,3.1927453266675814,1.2446881171303896,0.7251734613854035,0.9996386005382546,True,False,0.05,0.041605839416058395,0.004046890218236573,0.58,0.20562043795620435,0.06039004835176441,1.0,1.0,0.09467684463386833
perfect-score-v2,10,5,4.333333333333334,4.541666666666667,3.291666666666667,3.5,4.4375,3.3958333333333335,0.1,0.05,2738,380.61,1.51,100,137.0,182.19188427775887,0.1106315740345443,0.00040871977104221677,11.190747331135894,4.2545502477832065,1.0,0.75,4.437433443797972,3.3929214346977337,1.0445120091002382,0.4421904235111962,0.9996616685890042,True,False,0.25,0.24014598540145982,0.017210532159591924,0.82,0.36664233576642324,0.1132285937408561,1.0,1.0,0.09100562108553893
perfect-score-v2,10,6,4.333333333333334,4.541666666666667,3.5,3.7083333333333335,4.4375,3.604166666666667,0.1,0.05,2738,500.24,1.71,100,137.0,218.6008700086294,0.1401995086072265,0.00025233216226053137,6.90885460269335,3.050591276580333,1.0,0.79,4.437433443797972,3.602281373691915,0.8351520701060566,0.3128471592079524,0.9998654363706266,True,False,0.22,0.211021897810219,0.025244827092574886,0.86,0.3791240875912409,0.06872293448479563,1.0,1.0,0.09343103927602471
perfect-score-v2,10,7,4.333333333333334,4.541666666666667,3.7083333333333335,3.916666666666667,4.4375,3.8125,0.1,0.05,2738,931.63,1.565,100,137.0,410.14379979655735,0.0990806226721391,0.00016093697799603163,4.406454457531346,1.5312724643667435,1.0,0.62,4.437433443797972,3.7974451769134334,0.6399882668845376,0.02583694627039707,0.9999346405228757,True,False,0.39,0.33014598540145984,0.02766477102586786,0.96,0.5513868613138686,0.08475897966864186,1.0,1.0,0.09745353884137459
perfect-score-v2,10,8,4.333333333333334,4.541666666666667,3.916666666666667,4.125,4.4375,4.020833333333334,0.1,0.05,2738,1405.36,1.55,100,137.0,676.1109473963488,0.09327933127859606,9.792146598075515e-05,2.681089738553076,0.9739058954083494,1.0,0.42,4.437433443797972,4.013508569153595,0.4239248746443758,-0.18980504174184656,0.9999615532487505,True,False,0.59,0.43262773722627734,0.04356458636523138,0.99,0.6206569343065693,0.0780341436300206,1.0,1.0,0.09611447960701407
perfect-score-v2,10,9,4.333333333333334,4.541666666666667,4.125,4.333333333333334,4.4375,4.229166666666667,0.1,0.05,2738,2220.16,1.545,100,137.0,991.7789617620896,0.07133778128637065,5.986104249875793e-05,1.6389953436159923,0.5811478726396312,1.0,0.16,4.437433443797972,4.227176255748249,0.2102571880497219,-0.39769270201686796,0.9999884659746252,True,False,0.86,0.5325547445255475,0.07053627926726593,1.0,0.6928467153284673,0.09062555148350779,1.0,1.0,0.09482968308451775
perfect-score-v2,10,10,4.333333333333334,4.541666666666667,4.333333333333334,4.541666666666667,4.4375,4.4375,0.1,0.05,2738,3997.85,1.68,100,137.0,1656.5472788231837,0.08152913247449207,3.6651160925975215e-05,1.0035087861532013,0.3770206636818225,0.5,0.03,4.437433443797972,4.440262057321784,-0.0028286135238137235,-0.5855084854876169,0.99999231064975,True,False,0.97,0.58,0.05849699166885449,1.0,0.7054014598540147,0.08211309145303489,1.0,1.0,0.09327025439955226
perfect-score-v2,10,11,4.333333333333334,4.541666666666667,4.541666666666667,4.75,4.4375,4.645833333333334,0.1,0.05,2738,5640.6,1.6,100,137.0,2337.2395822666767,0.05431442530162792,2.3370007267780366e-05,0.6398707989918265,0.2353076317476849,0.0,0.0,4.437433443797972,4.635025464895382,-0.19759202109741106,-0.7754655276600759,1.0,True,True,1.0,0.6874452554744525,0.07044042103569761,1.0,0.7832116788321167,0.0839831181190948,1.0,1.0,0.09054122012213348
perfect-score-v2,11,0,4.541666666666667,4.75,2.25,2.4583333333333335,4.645833333333334,2.354166666666667,0.1,0.05,4424,32.17,1.525,100,221.0,16.498460763614098,0.30817226771183664,0.004530557596970457,200.43186808997302,64.17424420234275,1.0,1.0,4.645815118296641,2.3482003695698195,2.2976147487268226,1.5779540036103359,0.9955008327385201,True,False,0.0,0.0,0.0,0.09,0.0008597285067873303,0.034,1.0,1.0,0.09427387270976052
perfect-score-v2,11,1,4.541666666666667,4.75,2.4583333333333335,2.6666666666666665,4.645833333333334,2.5625,0.1,0.05,4424,50.2,1.465,100,221.0,26.810049867284857,0.24627275579414526,0.0028285520414621313,125.13514231428468,39.31840975975702,1.0,1.0,4.645815118296641,2.5529392265012802,2.092875891795361,1.3564687999913305,0.9969188674756126,True,False,0.0,0.0,0.0,0.28,0.01823529411764706,0.04132447932011821,1.0,1.0,0.0938850378716204
perfect-score-v2,11,2,4.541666666666667,4.75,2.6666666666666665,2.875,4.645833333333334,2.770833333333333,0.1,0.05,4424,80.51,1.33,100,221.0,43.42453151463614,0.1835812144714685,0.0017187313048890394,76.03667292829113,18.442968350772734,1.0,1.0,4.645815118296641,2.7687599785989234,1.8770551396977198,1.0550208095406381,0.9988912681418036,True,False,0.0,0.0,0.0,0.43,0.0497737556561086,0.07510135467188571,1.0,1.0,0.09323987812342871
perfect-score-v2,11,3,4.541666666666667,4.75,2.875,3.0833333333333335,4.645833333333334,2.979166666666667,0.1,0.05,4424,135.24,1.465,100,221.0,70.9440049172818,0.17158865510271695,0.0010528442339973894,46.577828912044524,13.279284222390817,1.0,0.98,4.645815118296641,2.981285687292716,1.6645294310039258,0.8883643044429976,0.9989864382583868,True,False,0.02,0.018461538461538463,0.0016727140783744559,0.55,0.25031674208144794,0.10263412660814404,1.0,1.0,0.09161590227676969
perfect-score-v2,11,4,4.541666666666667,4.75,3.0833333333333335,3.291666666666667,4.645833333333334,3.1875,0.1,0.05,4424,193.27,1.475,100,221.0,96.31125909897337,0.13511141763305176,0.0006809193765718468,30.12387321953851,8.349674687946461,1.0,0.95,4.645815118296641,3.1705040836594707,1.4753110346371698,0.7158650635954354,0.9995455626933143,True,False,0.14,0.11855203619909503,0.012179322538199137,0.69,0.27194570135746604,0.09826822219726107,1.0,1.0,0.09609919441322728
perfect-score-v2,11,5,4.541666666666667,4.75,3.291666666666667,3.5,4.645833333333334,3.3958333333333335,0.1,0.05,4424,320.88,1.5,100,221.0,159.72762129605456,0.132689776195229,0.000412030439677214,18.22822665131995,5.263156136861205,1.0,0.75,4.645815118296641,3.3884378429433095,1.2573772753533325,0.5047838171714054,0.9998215560314061,True,False,0.25,0.24647058823529414,0.02308856510887748,0.76,0.36497737556561094,0.09966218251403125,1.0,1.0,0.09388202273223266
perfect-score-v2,11,6,4.541666666666667,4.75,3.5,3.7083333333333335,4.645833333333334,3.604166666666667,0.1,0.05,4424,542.38,1.405,100,221.0,280.3838380030831,0.09111248901613073,0.0002570327547106435,11.371129068398869,2.6928080726565615,1.0,0.7,4.645815118296641,3.594174154926013,1.0516409633706278,0.23122424576112105,0.9999048298834167,True,False,0.3,0.29823529411764704,0.023517181683369897,0.88,0.49081447963800906,0.08744552368491104,1.0,1.0,0.09639857314892523
perfect-score-v2,11,7,4.541666666666667,4.75,3.7083333333333335,3.916666666666667,4.645833333333334,3.8125,0.1,0.05,4424,821.3,1.42,100,221.0,398.75358179067547,0.0860374466643475,0.00015739664055998802,6.96322737837387,1.6903292282819706,1.0,0.6,4.645815118296641,3.8075553182805577,0.8382598000160837,0.04754556549164122,0.9999262431596478,True,False,0.45,0.37515837104072397,0.03875369663288315,0.98,0.5777375565610859,0.09437070100381421,1.0,1.0,0.09612875658447789
perfect-score-v2,11,8,4.541666666666667,4.75,3.916666666666667,4.125,4.645833333333334,4.020833333333334,0.1,0.05,4424,1379.15,1.405,100,221.0,699.4390924754396,0.07114451888401123,9.810227522866355e-05,4.340044656116075,1.0549517270172115,1.0,0.42,4.645815118296641,4.012281013882755,0.6335341044138859,-0.18232397315660276,0.9999643112062813,True,False,0.6,0.502262443438914,0.04597065730985662,1.0,0.678054298642534,0.0932086701215753,1.0,1.0,0.09658375894572119
perfect-score-v2,11,9,4.541666666666667,4.75,4.125,4.333333333333334,4.645833333333334,4.229166666666667,0.1,0.05,4424,2033.7,1.435,100,221.0,941.8643845218096,0.0464324012483557,6.00720920018796e-05,2.6575893501631542,0.6272991772773101,1.0,0.19,4.645815118296641,4.225400689465822,0.4204144288308209,-0.3596557413437465,0.9999952414941709,True,False,0.81,0.5646606334841628,0.05683617717106527,1.0,0.7334389140271494,0.08542652896475136,1.0,1.0,0.0960975902620553
perfect-score-v2,11,10,4.541666666666667,4.75,4.333333333333334,4.541666666666667,4.645833333333334,4.4375,0.1,0.05,4424,3491.25,1.355,100,221.0,1735.1102397912896,0.04507061408862599,3.749681373895611e-05,1.6588590398114185,0.3888973391071708,1.0,0.05,4.645815118296641,4.430262232864821,0.21555288543182216,-0.5956643807819919,0.9999976207470854,True,False,0.95,0.696018099547511,0.0706601127245862,1.0,0.8199095022624436,0.09704920615155684,1.0,1.0,0.09726624839201824
perfect-score-v2,11,11,4.541666666666667,4.75,4.541666666666667,4.75,4.645833333333334,4.645833333333334,0.1,0.05,4424,5286.68,1.485,100,221.0,2523.5544834985926,0.04346724689097981,2.3145660297567897e-05,1.023964011564404,0.26735684919991626,0.57,0.03,4.645815118296641,4.639672518523225,0.006142599773416655,-0.7598187990833679,0.9999976207470854,True,False,0.97,0.7065610859728507,0.07165256418975019,1.0,0.8042986425339366,0.08853020309141696,1.0,1.0,0.09888823835633795
