summary_version,scenario,alpha,pi1,label,m,log10_neff_left,log10_neff_right,mean_neff,log10_mean_neff,power,discovery_probability,certified_no_rank_rate,mean_auroc,count
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",200,1.9,2.0,90.31094859417775,1.9557404039768505,0.024512012012012013,0.10097597597597598,0.9012762762762763,0.9997313102576265,2664
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",500,1.9,2.0,90.31094859417775,1.9557404039768505,0.009309309309309309,0.03528528528528529,0.9665915915915916,0.9997398914065582,2664
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",500,1.9,2.0,90.31094859417775,1.9557404039768505,0.002552552552552553,0.01126126126126126,0.9894894894894894,0.9997398914065582,2664
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",500,1.9,2.0,90.31094859417775,1.9557404039768505,0.060390390390390375,0.1981981981981982,0.8108108108108109,0.9997597597597595,2664
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",500,1.9,2.0,90.31094859417775,1.9557404039768505,0.011066066066066065,0.07582582582582582,0.9271771771771772,0.9997597597597595,2664
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",1000,1.9,2.0,90.31094859417775,1.9557404039768505,0.004054054054054055,0.027402402402402402,0.9737237237237237,0.9997311705645041,2664
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",1000,1.9,2.0,90.31094859417775,1.9557404039768505,0.0010885885885885888,0.009009009009009009,0.990990990990991,0.9997311705645041,2664
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",1000,1.9,2.0,90.31094859417775,1.9557404039768505,0.04574324324324324,0.1737987987987988,0.8352102102102102,0.9997234076181446,2664
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",1000,1.9,2.0,90.31094859417775,1.9557404039768505,0.0039564564564564565,0.04804804804804805,0.9530780780780781,0.9997234076181446,2664
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",2000,1.9,2.0,90.31094859417775,1.9557404039768505,0.0012762762762762762,0.01463963963963964,0.9861111111111112,0.999733635150301,2664
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",2000,1.9,2.0,90.31094859417775,1.9557404039768505,0.00024399399399399404,0.0045045045045045045,0.9954954954954955,0.999733635150301,2664
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",2000,1.9,2.0,90.31094859417775,1.9557404039768505,0.038183183183183186,0.16366366366366367,0.8430930930930931,0.9997277540698588,2664
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",2000,1.9,2.0,90.31094859417775,1.9557404039768505,0.002132132132132132,0.03415915915915916,0.9680930930930931,0.9997277540698588,2664
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",50,2.1,2.2,142.04359248197466,2.1524216476859563,0.1420576840292725,0.1420576840292725,0.8773138183383555,0.9997627979301921,2323
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",50,2.1,2.2,142.04359248197466,2.1524216476859563,0.057684029272492464,0.057684029272492464,0.9440378820490745,0.9997627979301921,2323
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",50,2.1,2.2,142.04359248197466,2.1524216476859563,0.2225570383125269,0.2901420576840293,0.7563495479982781,0.9998206342373368,2323
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",50,2.1,2.2,142.04359248197466,2.1524216476859563,0.07705553164012054,0.1149375807145932,0.8906586310804994,0.9998206342373368,2323
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",100,2.1,2.2,142.04359248197466,2.1524216476859563,0.06973740852346104,0.06973740852346104,0.9375807145931985,0.999786935215261,2323
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",100,2.1,2.2,142.04359248197466,2.1524216476859563,0.02324580284115368,0.02324580284115368,0.977184674989238,0.999786935215261,2323
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",100,2.1,2.2,142.04359248197466,2.1524216476859563,0.19681446405510106,0.31209642703400775,0.7322427894963409,0.9997870267575955,2323
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",100,2.1,2.2,142.04359248197466,2.1524216476859563,0.05398191993112355,0.1274214377959535,0.8786052518295308,0.9997870267575955,2323
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",200,2.1,2.2,142.04359248197466,2.1524216476859563,0.030133448127421438,0.04950495049504951,0.9552303056392596,0.9998304178243911,2323
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",200,2.1,2.2,142.04359248197466,2.1524216476859563,0.008824795523030563,0.016358157554885924,0.9853637537666811,0.9998304178243911,2323
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",200,2.1,2.2,142.04359248197466,2.1524216476859563,0.13960396039603962,0.27378390012914333,0.758071459319845,0.9998278088678436,2323
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",200,2.1,2.2,142.04359248197466,2.1524216476859563,0.028885062419285405,0.10202324580284115,0.9052948773138183,0.9998278088678436,2323
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",500,2.1,2.2,142.04359248197466,2.1524216476859563,0.010073181231166595,0.03745157124408093,0.9668532070598365,0.9998208516503824,2323
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",500,2.1,2.2,142.04359248197466,2.1524216476859563,0.0018941024537236335,0.008179078777442962,0.991820921222557,0.9998208516503824,2323
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",500,2.1,2.2,142.04359248197466,2.1524216476859563,0.09694360740421866,0.22427894963409384,0.7959535083943177,0.999806964678161,2323
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",500,2.1,2.2,142.04359248197466,2.1524216476859563,0.01072750753336203,0.06284976323719328,0.9388721480843737,0.999806964678161,2323
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",1000,2.1,2.2,142.04359248197466,2.1524216476859563,0.003443822643133878,0.020662935858803272,0.9827808867843306,0.9998117203024648,2323
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",1000,2.1,2.2,142.04359248197466,2.1524216476859563,0.0005165733964700819,0.004304778303917348,0.9956952216960826,0.9998117203024648,2323
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",1000,2.1,2.2,142.04359248197466,2.1524216476859563,0.0830047352561343,0.20361601377529057,0.8179078777442962,0.9998191993112351,2323
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",1000,2.1,2.2,142.04359248197466,2.1524216476859563,0.004063710718897977,0.03659061558329746,0.965992251399053,0.9998191993112351,2323
