summary_version,scenario,alpha,pi1,kappa,x_bin,y_bin,x_left,x_right,y_bottom,y_top,successes,count,probability
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,6,2.875,3.0833333333333335,3.5,3.7083333333333335,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,7,2.875,3.0833333333333335,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,7,2.875,3.0833333333333335,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,8,2.875,3.0833333333333335,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,8,2.875,3.0833333333333335,3.916666666666667,4.125,23.0,25.0,0.92
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,9,2.875,3.0833333333333335,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,9,2.875,3.0833333333333335,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,10,2.875,3.0833333333333335,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,10,2.875,3.0833333333333335,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,11,2.875,3.0833333333333335,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,11,2.875,3.0833333333333335,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,0,3.0833333333333335,3.291666666666667,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,0,3.0833333333333335,3.291666666666667,2.25,2.4583333333333335,5.0,25.0,0.2
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,1,3.0833333333333335,3.291666666666667,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,1,3.0833333333333335,3.291666666666667,2.4583333333333335,2.6666666666666665,10.0,25.0,0.4
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,2,3.0833333333333335,3.291666666666667,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,2,3.0833333333333335,3.291666666666667,2.6666666666666665,2.875,19.0,25.0,0.76
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,3,3.0833333333333335,3.291666666666667,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,3,3.0833333333333335,3.291666666666667,2.875,3.0833333333333335,23.0,25.0,0.92
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,4,3.0833333333333335,3.291666666666667,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,4,3.0833333333333335,3.291666666666667,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,5,3.0833333333333335,3.291666666666667,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,5,3.0833333333333335,3.291666666666667,3.291666666666667,3.5,24.0,25.0,0.96
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,6,3.0833333333333335,3.291666666666667,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,6,3.0833333333333335,3.291666666666667,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,7,3.0833333333333335,3.291666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,7,3.0833333333333335,3.291666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,8,3.0833333333333335,3.291666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,8,3.0833333333333335,3.291666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,9,3.0833333333333335,3.291666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,9,3.0833333333333335,3.291666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,10,3.0833333333333335,3.291666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,10,3.0833333333333335,3.291666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,4,11,3.0833333333333335,3.291666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,4,11,3.0833333333333335,3.291666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,0,3.291666666666667,3.5,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,0,3.291666666666667,3.5,2.25,2.4583333333333335,7.0,25.0,0.28
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,1,3.291666666666667,3.5,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,1,3.291666666666667,3.5,2.4583333333333335,2.6666666666666665,17.0,25.0,0.68
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,2,3.291666666666667,3.5,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,2,3.291666666666667,3.5,2.6666666666666665,2.875,14.0,25.0,0.56
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,3,3.291666666666667,3.5,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,3,3.291666666666667,3.5,2.875,3.0833333333333335,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,4,3.291666666666667,3.5,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,4,3.291666666666667,3.5,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,5,3.291666666666667,3.5,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,5,3.291666666666667,3.5,3.291666666666667,3.5,24.0,25.0,0.96
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,6,3.291666666666667,3.5,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,6,3.291666666666667,3.5,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,7,3.291666666666667,3.5,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,7,3.291666666666667,3.5,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,8,3.291666666666667,3.5,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,8,3.291666666666667,3.5,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,9,3.291666666666667,3.5,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,9,3.291666666666667,3.5,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,10,3.291666666666667,3.5,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,10,3.291666666666667,3.5,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,5,11,3.291666666666667,3.5,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,5,11,3.291666666666667,3.5,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,0,3.5,3.7083333333333335,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,0,3.5,3.7083333333333335,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,1,3.5,3.7083333333333335,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,1,3.5,3.7083333333333335,2.4583333333333335,2.6666666666666665,7.0,25.0,0.28
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,2,3.5,3.7083333333333335,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,2,3.5,3.7083333333333335,2.6666666666666665,2.875,21.0,25.0,0.84
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,3,3.5,3.7083333333333335,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,3,3.5,3.7083333333333335,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,4,3.5,3.7083333333333335,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,4,3.5,3.7083333333333335,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,5,3.5,3.7083333333333335,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,5,3.5,3.7083333333333335,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,6,3.5,3.7083333333333335,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,6,3.5,3.7083333333333335,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,7,3.5,3.7083333333333335,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,7,3.5,3.7083333333333335,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,8,3.5,3.7083333333333335,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,8,3.5,3.7083333333333335,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,9,3.5,3.7083333333333335,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,9,3.5,3.7083333333333335,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,10,3.5,3.7083333333333335,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,10,3.5,3.7083333333333335,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,6,11,3.5,3.7083333333333335,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,6,11,3.5,3.7083333333333335,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,0,3.7083333333333335,3.916666666666667,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,0,3.7083333333333335,3.916666666666667,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,1,3.7083333333333335,3.916666666666667,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,1,3.7083333333333335,3.916666666666667,2.4583333333333335,2.6666666666666665,17.0,25.0,0.68
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,2,3.7083333333333335,3.916666666666667,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,2,3.7083333333333335,3.916666666666667,2.6666666666666665,2.875,19.0,25.0,0.76
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,3,3.7083333333333335,3.916666666666667,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,3,3.7083333333333335,3.916666666666667,2.875,3.0833333333333335,23.0,25.0,0.92
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,4,3.7083333333333335,3.916666666666667,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,4,3.7083333333333335,3.916666666666667,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,5,3.7083333333333335,3.916666666666667,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,5,3.7083333333333335,3.916666666666667,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,6,3.7083333333333335,3.916666666666667,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,6,3.7083333333333335,3.916666666666667,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,7,3.7083333333333335,3.916666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,7,3.7083333333333335,3.916666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,8,3.7083333333333335,3.916666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,8,3.7083333333333335,3.916666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,9,3.7083333333333335,3.916666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,9,3.7083333333333335,3.916666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,10,3.7083333333333335,3.916666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,10,3.7083333333333335,3.916666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,7,11,3.7083333333333335,3.916666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,7,11,3.7083333333333335,3.916666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,0,3.916666666666667,4.125,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,0,3.916666666666667,4.125,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,1,3.916666666666667,4.125,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,1,3.916666666666667,4.125,2.4583333333333335,2.6666666666666665,11.0,25.0,0.44
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,2,3.916666666666667,4.125,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,2,3.916666666666667,4.125,2.6666666666666665,2.875,18.0,25.0,0.72
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,3,3.916666666666667,4.125,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,3,3.916666666666667,4.125,2.875,3.0833333333333335,23.0,25.0,0.92
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,4,3.916666666666667,4.125,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,4,3.916666666666667,4.125,3.0833333333333335,3.291666666666667,24.0,25.0,0.96
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,5,3.916666666666667,4.125,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,5,3.916666666666667,4.125,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,6,3.916666666666667,4.125,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,6,3.916666666666667,4.125,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,7,3.916666666666667,4.125,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,7,3.916666666666667,4.125,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,8,3.916666666666667,4.125,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,8,3.916666666666667,4.125,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,9,3.916666666666667,4.125,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,9,3.916666666666667,4.125,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,10,3.916666666666667,4.125,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,10,3.916666666666667,4.125,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,8,11,3.916666666666667,4.125,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,8,11,3.916666666666667,4.125,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,0,4.125,4.333333333333334,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,0,4.125,4.333333333333334,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,1,4.125,4.333333333333334,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,1,4.125,4.333333333333334,2.4583333333333335,2.6666666666666665,17.0,25.0,0.68
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,2,4.125,4.333333333333334,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,2,4.125,4.333333333333334,2.6666666666666665,2.875,21.0,25.0,0.84
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,3,4.125,4.333333333333334,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,3,4.125,4.333333333333334,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,4,4.125,4.333333333333334,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,4,4.125,4.333333333333334,3.0833333333333335,3.291666666666667,24.0,25.0,0.96
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,5,4.125,4.333333333333334,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,5,4.125,4.333333333333334,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,6,4.125,4.333333333333334,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,6,4.125,4.333333333333334,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,7,4.125,4.333333333333334,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,7,4.125,4.333333333333334,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,8,4.125,4.333333333333334,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,8,4.125,4.333333333333334,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,9,4.125,4.333333333333334,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,9,4.125,4.333333333333334,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,10,4.125,4.333333333333334,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,10,4.125,4.333333333333334,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,9,11,4.125,4.333333333333334,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,9,11,4.125,4.333333333333334,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,0,4.333333333333334,4.541666666666667,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,0,4.333333333333334,4.541666666666667,2.25,2.4583333333333335,3.0,25.0,0.12
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,1,4.333333333333334,4.541666666666667,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,1,4.333333333333334,4.541666666666667,2.4583333333333335,2.6666666666666665,15.0,25.0,0.6
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,2,4.333333333333334,4.541666666666667,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,2,4.333333333333334,4.541666666666667,2.6666666666666665,2.875,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,3,4.333333333333334,4.541666666666667,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,3,4.333333333333334,4.541666666666667,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,4,4.333333333333334,4.541666666666667,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,4,4.333333333333334,4.541666666666667,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,5,4.333333333333334,4.541666666666667,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,5,4.333333333333334,4.541666666666667,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,6,4.333333333333334,4.541666666666667,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,6,4.333333333333334,4.541666666666667,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,7,4.333333333333334,4.541666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,7,4.333333333333334,4.541666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,8,4.333333333333334,4.541666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,8,4.333333333333334,4.541666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,9,4.333333333333334,4.541666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,9,4.333333333333334,4.541666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,10,4.333333333333334,4.541666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,10,4.333333333333334,4.541666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,10,11,4.333333333333334,4.541666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,10,11,4.333333333333334,4.541666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,0,4.541666666666667,4.75,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,0,4.541666666666667,4.75,2.25,2.4583333333333335,1.0,25.0,0.04
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,1,4.541666666666667,4.75,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,1,4.541666666666667,4.75,2.4583333333333335,2.6666666666666665,13.0,25.0,0.52
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,2,4.541666666666667,4.75,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,2,4.541666666666667,4.75,2.6666666666666665,2.875,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,11,3,4.541666666666667,4.75,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,11,3,4.541666666666667,4.75,2.875,3.0833333333333335,25.0,25.0,1.0
