summary_version,scenario,diagnostic,kappa,bin,x_left,x_right,x,successes,count,probability
split-v5:unweighted:bh,baseline,rank_aware,3.5,16,-0.1470588235294117,0.0,-0.007951372510516213,484.0,1100.0,0.44
split-v5:unweighted:bh,baseline,rank_aware,4.0,16,-0.1470588235294117,0.0,-0.007951372510516213,696.0,1100.0,0.6327272727272727
split-v5:unweighted:bh,baseline,first_threshold,inf,17,0.0,0.1470588235294117,0.08431521741913477,700.0,700.0,1.0
split-v5:unweighted:bh,baseline,rank_aware,inf,15,-0.2941176470588234,-0.1470588235294117,-0.19403771250988583,1600.0,1600.0,1.0
split-v5:unweighted:bh,baseline,first_threshold,2.0,17,0.0,0.1470588235294117,0.08431521741913477,336.0,700.0,0.48
split-v5:unweighted:bh,baseline,rank_aware,2.0,15,-0.2941176470588234,-0.1470588235294117,-0.19403771250988583,156.0,1600.0,0.0975
split-v5:unweighted:bh,baseline,first_threshold,2.5,17,0.0,0.1470588235294117,0.08431521741913477,515.0,700.0,0.7357142857142858
split-v5:unweighted:bh,baseline,rank_aware,2.5,15,-0.2941176470588234,-0.1470588235294117,-0.19403771250988583,454.0,1600.0,0.28375
split-v5:unweighted:bh,baseline,first_threshold,3.0,17,0.0,0.1470588235294117,0.08431521741913477,613.0,700.0,0.8757142857142857
split-v5:unweighted:bh,baseline,rank_aware,3.0,15,-0.2941176470588234,-0.1470588235294117,-0.19403771250988583,914.0,1600.0,0.57125
split-v5:unweighted:bh,baseline,first_threshold,3.5,17,0.0,0.1470588235294117,0.08431521741913477,661.0,700.0,0.9442857142857143
split-v5:unweighted:bh,baseline,rank_aware,3.5,15,-0.2941176470588234,-0.1470588235294117,-0.19403771250988583,1301.0,1600.0,0.813125
split-v5:unweighted:bh,baseline,first_threshold,4.0,17,0.0,0.1470588235294117,0.08431521741913477,680.0,700.0,0.9714285714285714
split-v5:unweighted:bh,baseline,rank_aware,4.0,15,-0.2941176470588234,-0.1470588235294117,-0.19403771250988583,1525.0,1600.0,0.953125
split-v5:unweighted:bh,baseline,first_threshold,inf,18,0.1470588235294117,0.2941176470588238,0.2287649018149456,800.0,800.0,1.0
split-v5:unweighted:bh,baseline,first_threshold,2.0,18,0.1470588235294117,0.2941176470588238,0.2287649018149456,446.0,800.0,0.5575
