export_version,figure,panel,panel_title,plot_order,group,method,score_regime,sweep,x,y,x_left,x_right,y_bottom,y_top,x_value,x_label,alpha,m,target_pi1,n_anomaly_fixed,value,power,discovery_probability,fdr,median_log10_rank_delta,rank_delta_above_one_rate,mean_auroc,count,style_key,label
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.3010299956639813,2.8,-1.451544993495972,-1.1505149978319906,2.7,2.9,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.114,0.114,0.32,0.0208116422232801,-0.1742868197666689,0.06,0.9836711578947368,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.3010299956639813,3.0,-1.451544993495972,-1.1505149978319906,2.9,3.1,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.194,0.194,0.53,0.0293167667458773,-0.3947261902211497,0.0,0.9827671578947368,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.3010299956639813,3.2,-1.451544993495972,-1.1505149978319906,3.1,3.3,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.3699999999999999,0.3699999999999999,0.82,0.031340617617849,-0.5982431916536226,0.0,0.9838587368421052,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.3010299956639813,3.4,-1.451544993495972,-1.1505149978319906,3.3,3.5,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.4364,0.4364,0.95,0.0377512518077303,-0.7524326092614742,0.0,0.984010947368421,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.3010299956639813,3.6,-1.451544993495972,-1.1505149978319906,3.5,3.7,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.4543999999999999,0.4543999999999999,0.98,0.0496398809334433,-0.9523080096621253,0.0,0.9830298947368422,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.3010299956639813,3.8,-1.451544993495972,-1.1505149978319906,3.7,3.9,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.477,0.477,1.0,0.0403946824791015,-1.1457529461697749,0.0,0.9837949473684208,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.3010299956639813,4.0,-1.451544993495972,-1.1505149978319906,3.9,4.1,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.479,0.479,1.0,0.0527925252420136,-1.2493519917028242,0.0,0.982718105263158,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,1.4,-1.1505149978319906,-0.8494850021680094,1.3,1.5,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.0098,0.0098,0.05,0.0268329831932773,0.9198393228480404,0.92,0.9829867368421052,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,1.6,-1.1505149978319906,-0.8494850021680094,1.5,1.7,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.0076,0.0076,0.05,0.0091071428571428,0.7248632346922798,0.92,0.982729052631579,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,1.7999999999999998,-1.1505149978319906,-0.8494850021680094,1.7,1.9,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.0269999999999999,0.0269999999999999,0.09,0.0158328007477935,0.499691118441359,0.85,0.9832353684210524,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,2.0,-1.1505149978319906,-0.8494850021680094,1.9,2.1,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.0374,0.0374,0.16,0.0313197134514582,0.3109099602019385,0.81,0.9819616842105264,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,2.2,-1.1505149978319906,-0.8494850021680094,2.1,2.3,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.0676,0.0676,0.19,0.0320151880169736,0.1426675035687315,0.82,0.9836772631578948,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,2.4,-1.1505149978319906,-0.8494850021680094,2.3,2.5,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.1856,0.1856,0.39,0.0755152457478027,-0.0671135718355703,0.28,0.9837282105263156,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,2.6,-1.1505149978319906,-0.8494850021680094,2.5,2.7,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.268,0.268,0.55,0.0576088293603068,-0.2999429000227671,0.0,0.983520842105263,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,2.8,-1.1505149978319906,-0.8494850021680094,2.7,2.9,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.414,0.414,0.8,0.082907909004669,-0.4894620161977467,0.0,0.983238105263158,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,3.0,-1.1505149978319906,-0.8494850021680094,2.9,3.1,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.5074000000000001,0.5074000000000001,0.9,0.0783765724653644,-0.6994040818153374,0.0,0.9836707368421052,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,3.2,-1.1505149978319906,-0.8494850021680094,3.1,3.3,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.5682,0.5682,0.97,0.0840691428966471,-0.8726578032548046,0.0,0.9839772631578948,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,3.4,-1.1505149978319906,-0.8494850021680094,3.3,3.5,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.5754,0.5754,0.99,0.0805657480841499,-1.0534626049254554,0.0,0.982914947368421,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,3.6,-1.1505149978319906,-0.8494850021680094,3.5,3.7,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.5866,0.5866,0.99,0.0966113728101338,-1.2533380053261065,0.0,0.9824564210526318,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,3.8,-1.1505149978319906,-0.8494850021680094,3.7,3.9,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.6136,0.6136,1.0,0.0941266804323009,-1.443302907622753,0.0,0.984119789473684,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-1.0,4.0,-1.1505149978319906,-0.8494850021680094,3.9,4.1,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,0.6086,0.6086,1.0,0.0876941442008905,-1.5517437490351291,0.0,0.9830884210526316,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,1.4,-0.8494850021680094,-0.5484550065040281,1.3,1.5,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.036,0.036,0.11,0.060836074330107,0.619788758288394,0.9,0.9834322105263158,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,1.6,-0.8494850021680094,-0.5484550065040281,1.5,1.7,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.0866,0.0866,0.18,0.0876803007482053,0.3872161432802645,0.89,0.9833166315789472,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,1.7999999999999998,-0.8494850021680094,-0.5484550065040281,1.7,1.9,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.1014,0.1014,0.23,0.0839970671339038,0.2253098021363526,0.8,0.9832210526315788,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,2.0,-0.8494850021680094,-0.5484550065040281,1.9,2.1,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.1808,0.1808,0.37,0.1013488583635209,-0.0005805673431173,0.5,0.9825134736842106,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,2.2,-0.8494850021680094,-0.5484550065040281,2.1,2.3,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.4174,0.4174,0.71,0.1528113580856255,-0.185452472751543,0.11,0.9833625263157892,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,2.4,-0.8494850021680094,-0.5484550065040281,2.3,2.5,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.4844,0.4844,0.82,0.1337373521273418,-0.4014005407815441,0.0,0.982373052631579,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,2.6,-0.8494850021680094,-0.5484550065040281,2.5,2.7,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.6158,0.6158,0.91,0.1645535413104469,-0.6009728956867483,0.0,0.9821673684210528,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,2.8,-0.8494850021680094,-0.5484550065040281,2.7,2.9,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.7064000000000001,0.7064000000000001,0.99,0.1724789105653107,-0.800717078282385,0.0,0.984179789473684,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,3.0,-0.8494850021680094,-0.5484550065040281,2.9,3.1,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.6928,0.6928,0.99,0.1893152346782831,-1.0004340774793186,0.0,0.9823402105263156,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,3.2,-0.8494850021680094,-0.5484550065040281,3.1,3.3,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.7248,0.7248,1.0,0.1805751026457002,-1.200303182981585,0.0,0.9835328421052631,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,3.4,-0.8494850021680094,-0.5484550065040281,3.3,3.5,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.7355999999999999,0.7355999999999999,1.0,0.1870225972868989,-1.3544926005894364,0.0,0.9841425263157894,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,3.6,-0.8494850021680094,-0.5484550065040281,3.5,3.7,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.7396000000000003,0.7396000000000003,1.0,0.1817184131984663,-1.5543680009900875,0.0,0.984013894736842,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,3.8,-0.8494850021680094,-0.5484550065040281,3.7,3.9,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.7478000000000001,0.7478000000000001,1.0,0.1812929830832925,-1.752070427492729,0.0,0.9846374736842104,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c4,$N_{eff}$ by FDR level,16,heatmap_cell,weighted_wcs_homogeneous,finite_k3,alpha_sweep,-0.6989700043360187,4.0,-0.8494850021680094,-0.5484550065040281,3.9,4.1,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,0.7159999999999997,0.7159999999999997,1.0,0.1868015842229863,-1.8488330379809312,0.0,0.9828907368421052,100,finite_k3_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,1.4,1.548455006504028,1.8494850021680092,1.3,1.5,50.0,test batch size $m$,0.1,50,,10.0,0.052,0.052,0.13,0.0290595238095238,0.2839966563652008,0.8,0.9821,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,1.6,1.548455006504028,1.8494850021680092,1.5,1.7,50.0,test batch size $m$,0.1,50,,10.0,0.157,0.157,0.31,0.0447218337218337,0.0861861476162833,0.73,0.981525,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,1.7999999999999998,1.548455006504028,1.8494850021680092,1.7,1.9,50.0,test batch size $m$,0.1,50,,10.0,0.375,0.375,0.56,0.0754730269730269,-0.0940301534832588,0.25,0.9807,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,2.0,1.548455006504028,1.8494850021680092,1.9,2.1,50.0,test batch size $m$,0.1,50,,10.0,0.526,0.526,0.72,0.0710055916305916,-0.3053513694466238,0.02,0.981425,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,2.2,1.548455006504028,1.8494850021680092,2.1,2.3,50.0,test batch size $m$,0.1,50,,10.0,0.6580000000000001,0.6580000000000001,0.89,0.0674083971583971,-0.502825092085708,0.0,0.98175,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,2.4,1.548455006504028,1.8494850021680092,2.3,2.5,50.0,test batch size $m$,0.1,50,,10.0,0.7190000000000002,0.7190000000000002,0.94,0.0699256576756576,-0.7024305364455253,0.0,0.984,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,2.6,1.548455006504028,1.8494850021680092,2.5,2.7,50.0,test batch size $m$,0.1,50,,10.0,0.757,0.757,0.99,0.0803447663447663,-0.9020028913507294,0.0,0.98055,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,2.8,1.548455006504028,1.8494850021680092,2.7,2.9,50.0,test batch size $m$,0.1,50,,10.0,0.8170000000000002,0.8170000000000002,1.0,0.0737301032301032,-1.1017470739463662,0.0,0.98645,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,3.0,1.548455006504028,1.8494850021680092,2.9,3.1,50.0,test batch size $m$,0.1,50,,10.0,0.806,0.806,1.0,0.0717142302142302,-1.3321939175444948,0.0,0.983675,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,3.2,1.548455006504028,1.8494850021680092,3.1,3.3,50.0,test batch size $m$,0.1,50,,10.0,0.816,0.816,1.0,0.0709519924519924,-1.501333178645566,0.0,0.986375,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,3.4,1.548455006504028,1.8494850021680092,3.3,3.5,50.0,test batch size $m$,0.1,50,,10.0,0.825,0.825,1.0,0.0774176934176934,-1.6645412770655603,0.0,0.9836,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,3.6,1.548455006504028,1.8494850021680092,3.5,3.7,50.0,test batch size $m$,0.1,50,,10.0,0.8400000000000003,0.8400000000000003,1.0,0.0784033466533466,-1.901131251355372,0.0,0.985675,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,3.8,1.548455006504028,1.8494850021680092,3.7,3.9,50.0,test batch size $m$,0.1,50,,10.0,0.806,0.806,1.0,0.0835144577644577,-2.055378331375,0.0,0.97835,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,1.6989700043360187,4.0,1.548455006504028,1.8494850021680092,3.9,4.1,50.0,test batch size $m$,0.1,50,,10.0,0.8030000000000002,0.8030000000000002,1.0,0.0750147907647907,-2.184798086384172,0.0,0.982775,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,1.4,1.8494850021680092,2.15051499783199,1.3,1.5,100.0,test batch size $m$,0.1,100,,10.0,0.033,0.033,0.06,0.0138461538461538,0.5984717736024241,0.87,0.9831111111111112,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,1.6,1.8494850021680092,2.15051499783199,1.5,1.7,100.0,test batch size $m$,0.1,100,,10.0,0.026,0.026,0.09,0.0201190476190476,0.3885841447243456,0.89,0.9837777777777778,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,1.7999999999999998,1.8494850021680092,2.15051499783199,1.7,1.9,100.0,test batch size $m$,0.1,100,,10.0,0.083,0.083,0.18,0.0225833333333333,0.1938200260161128,0.73,0.9851000000000002,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,2.0,1.8494850021680092,2.15051499783199,1.9,2.1,100.0,test batch size $m$,0.1,100,,10.0,0.201,0.201,0.37,0.049050283050283,-0.0043213737826425,0.45,0.9829333333333332,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,2.2,1.8494850021680092,2.15051499783199,2.1,2.3,100.0,test batch size $m$,0.1,100,,10.0,0.4409999999999999,0.4409999999999999,0.68,0.0772474747474747,-0.2320433971400297,0.11,0.982577777777778,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,2.4,1.8494850021680092,2.15051499783199,2.3,2.5,100.0,test batch size $m$,0.1,100,,10.0,0.501,0.501,0.79,0.0656968864468864,-0.4014005407815441,0.0,0.9832222222222222,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,2.6,1.8494850021680092,2.15051499783199,2.5,2.7,100.0,test batch size $m$,0.1,100,,10.0,0.59,0.59,0.91,0.0649241363211951,-0.6087032309889842,0.0,0.9834333333333334,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,2.8,1.8494850021680092,2.15051499783199,2.7,2.9,100.0,test batch size $m$,0.1,100,,10.0,0.6809999999999999,0.6809999999999999,0.99,0.0807027417027416,-0.8233735022749318,0.0,0.9839333333333332,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,3.0,1.8494850021680092,2.15051499783199,2.9,3.1,100.0,test batch size $m$,0.1,100,,10.0,0.6920000000000001,0.6920000000000001,0.99,0.0850437895437895,-1.0332310523819537,0.0,0.9832666666666668,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,3.2,1.8494850021680092,2.15051499783199,3.1,3.3,100.0,test batch size $m$,0.1,100,,10.0,0.7089999999999997,0.7089999999999997,0.99,0.0906789599289599,-1.2036153068064888,0.0,0.9822444444444446,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,3.4,1.8494850021680092,2.15051499783199,3.3,3.5,100.0,test batch size $m$,0.1,100,,10.0,0.745,0.745,1.0,0.0828572538572538,-1.398503388032597,0.0,0.9866111111111112,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,3.6,1.8494850021680092,2.15051499783199,3.5,3.7,100.0,test batch size $m$,0.1,100,,10.0,0.728,0.728,1.0,0.098494116994117,-1.6001012556913907,0.0,0.9840444444444444,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,3.8,1.8494850021680092,2.15051499783199,3.7,3.9,100.0,test batch size $m$,0.1,100,,10.0,0.694,0.694,1.0,0.0731552059052059,-1.7543483357110188,0.0,0.9843666666666668,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.0,4.0,1.8494850021680092,2.15051499783199,3.9,4.1,100.0,test batch size $m$,0.1,100,,10.0,0.742,0.742,1.0,0.0926913641913642,-1.943941214383171,0.0,0.9864888888888892,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.3010299956639813,1.4,2.15051499783199,2.5,1.3,1.5,200.0,test batch size $m$,0.1,200,,10.0,0.006,0.006,0.03,0.0221428571428571,0.9069221953924314,0.95,0.9841842105263158,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure2,power_atlas_r4_c2,$N_{eff}$ by $m$; fixed 10 anomalies,14,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,2.3010299956639813,1.6,2.15051499783199,2.5,1.5,1.7,200.0,test batch size $m$,0.1,200,,10.0,0.012,0.012,0.04,0.0151190476190476,0.6882461389442457,0.92,0.9806526315789472,100,finite_k3_m_fixed_count,statistical power
