summary_version,collection,sweep,score_regime,x_index,x_value,x_plot,x_left,x_right,log10_neff_bin,log10_neff_left,log10_neff_right,log10_neff_center,alpha,m,target_pi1,n_anomaly_fixed,count,mean_n_cal,mean_rho,mean_neff,log10_mean_neff,mean_n_anomaly,actual_pi1,discovery_probability,power,fdr,mean_log10_rank_delta,median_log10_rank_delta,rank_delta_above_one_rate,mean_auroc,perfect_separation_rate
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,0,1.3,1.5,1.4,0.1,2000,,10.0,100,503.81,0.655,26.289425353133453,1.41978109319306,10.0,0.004999999999999999,0.0,0.0,0.0,1.7318112468839826,1.8860566476931633,0.96,0.9188452261306533,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,0,1.3,1.5,1.4,0.1,2000,,10.0,100,503.81,0.655,26.289425353133453,1.41978109319306,10.0,0.004999999999999999,0.01,0.005,0.0016666666666666666,1.7318112468839826,1.8860566476931633,0.96,0.9823015075376884,0.19
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,1,1.5,1.7,1.6,0.1,2000,,10.0,100,294.88,0.625,40.912737343148194,1.6118585377543886,10.0,0.004999999999999999,0.01,0.005,0.0016666666666666666,1.6130702984293677,1.694390155497195,0.99,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,1,1.5,1.7,1.6,0.1,2000,,10.0,100,294.88,0.625,40.912737343148194,1.6118585377543886,10.0,0.004999999999999999,0.0,0.0,0.0,1.6130702984293677,1.694390155497195,0.99,0.7758839195979899,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,1,1.5,1.7,1.6,0.1,2000,,10.0,100,294.88,0.625,40.912737343148194,1.6118585377543886,10.0,0.004999999999999999,0.0,0.0,0.0,1.6130702984293677,1.694390155497195,0.99,0.9299120603015075,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,1,1.5,1.7,1.6,0.1,2000,,10.0,100,294.88,0.625,40.912737343148194,1.6118585377543886,10.0,0.004999999999999999,0.0,0.0,0.0,1.6130702984293677,1.694390155497195,0.99,0.986048743718593,0.1
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,2,1.7,1.9,1.7999999999999998,0.1,2000,,10.0,100,197.71,0.625,64.79209936593253,1.8115220519976323,10.0,0.004999999999999999,0.01,0.001,0.006666666666666666,1.4173419688641877,1.494850021680094,1.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,2,1.7,1.9,1.7999999999999998,0.1,2000,,10.0,100,197.71,0.625,64.79209936593253,1.8115220519976323,10.0,0.004999999999999999,0.0,0.0,0.0,1.4173419688641877,1.494850021680094,1.0,0.7674934673366834,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,2,1.7,1.9,1.7999999999999998,0.1,2000,,10.0,100,197.71,0.625,64.79209936593253,1.8115220519976323,10.0,0.004999999999999999,0.0,0.0,0.0,1.4173419688641877,1.494850021680094,1.0,0.9270422110552764,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,2,1.7,1.9,1.7999999999999998,0.1,2000,,10.0,100,197.71,0.625,64.79209936593253,1.8115220519976323,10.0,0.004999999999999999,0.0,0.0,0.01,1.4173419688641877,1.494850021680094,1.0,0.9858025125628143,0.06
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,3,1.9,2.1,2.0,0.1,2000,,10.0,100,508.55,0.7,102.99117461793257,2.012800011317346,10.0,0.004999999999999999,0.02,0.002,0.01,1.17281628627207,1.2967086218813386,0.98,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,3,1.9,2.1,2.0,0.1,2000,,10.0,100,508.55,0.7,102.99117461793257,2.012800011317346,10.0,0.004999999999999999,0.0,0.0,0.0,1.17281628627207,1.2967086218813386,0.98,0.7656195979899499,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,3,1.9,2.1,2.0,0.1,2000,,10.0,100,508.55,0.7,102.99117461793257,2.012800011317346,10.0,0.004999999999999999,0.0,0.0,0.0,1.17281628627207,1.2967086218813386,0.98,0.9233587939698492,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,3,1.9,2.1,2.0,0.1,2000,,10.0,100,508.55,0.7,102.99117461793257,2.012800011317346,10.0,0.004999999999999999,0.0,0.0,0.0,1.17281628627207,1.2967086218813386,0.98,0.9829090452261308,0.03
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,4,2.1,2.3,2.2,0.1,2000,,10.0,100,1198.79,0.79,160.7407758043439,2.2061260600894794,10.0,0.004999999999999999,0.07,0.026000000000000002,0.016785714285714286,0.8998842211481518,1.0543155531403308,0.91,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,4,2.1,2.3,2.2,0.1,2000,,10.0,100,1198.79,0.79,160.7407758043439,2.2061260600894794,10.0,0.004999999999999999,0.0,0.0,0.03,0.8998842211481518,1.0543155531403308,0.91,0.7610376884422111,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,4,2.1,2.3,2.2,0.1,2000,,10.0,100,1198.79,0.79,160.7407758043439,2.2061260600894794,10.0,0.004999999999999999,0.0,0.0,0.03,0.8998842211481518,1.0543155531403308,0.91,0.9201266331658292,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,4,2.1,2.3,2.2,0.1,2000,,10.0,100,1198.79,0.79,160.7407758043439,2.2061260600894794,10.0,0.004999999999999999,0.03,0.009000000000000001,0.016666666666666666,0.8998842211481518,1.0543155531403308,0.91,0.9820613065326633,0.01
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,5,2.3,2.5,2.4,0.1,2000,,10.0,100,1248.99,0.725,255.58959004888777,2.4075431613940634,10.0,0.004999999999999999,0.12,0.048,0.03609523809523809,0.7490719822325584,0.8785801925130285,0.94,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,5,2.3,2.5,2.4,0.1,2000,,10.0,100,1248.99,0.725,255.58959004888777,2.4075431613940634,10.0,0.004999999999999999,0.0,0.0,0.0,0.7490719822325584,0.8785801925130285,0.94,0.7656603015075377,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,5,2.3,2.5,2.4,0.1,2000,,10.0,100,1248.99,0.725,255.58959004888777,2.4075431613940634,10.0,0.004999999999999999,0.0,0.0,0.02,0.7490719822325584,0.8785801925130285,0.94,0.9238608040201005,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,5,2.3,2.5,2.4,0.1,2000,,10.0,100,1248.99,0.725,255.58959004888777,2.4075431613940634,10.0,0.004999999999999999,0.03,0.0030000000000000005,0.03,0.7490719822325584,0.8785801925130285,0.94,0.9838979899497485,0.01
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,6,2.5,2.7,2.6,0.1,2000,,10.0,100,1537.25,0.705,405.9889773225327,2.608514242559991,10.0,0.004999999999999999,0.17,0.065,0.041333333333333326,0.5603208340324835,0.6990862352400753,0.92,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,6,2.5,2.7,2.6,0.1,2000,,10.0,100,1537.25,0.705,405.9889773225327,2.608514242559991,10.0,0.004999999999999999,0.0,0.0,0.01,0.5603208340324835,0.6990862352400753,0.92,0.7614201005025127,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,6,2.5,2.7,2.6,0.1,2000,,10.0,100,1537.25,0.705,405.9889773225327,2.608514242559991,10.0,0.004999999999999999,0.03,0.0030000000000000005,0.025,0.5603208340324835,0.6990862352400753,0.92,0.9228447236180906,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,6,2.5,2.7,2.6,0.1,2000,,10.0,100,1537.25,0.705,405.9889773225327,2.608514242559991,10.0,0.004999999999999999,0.09,0.013999999999999999,0.0435,0.5603208340324835,0.6990862352400753,0.92,0.9833482412060303,0.0
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,7,2.7,2.9,2.8,0.1,2000,,10.0,100,2057.54,0.705,642.669689506035,2.8079878175847583,10.0,0.004999999999999999,0.17,0.079,0.029233426704014943,0.37584951706794406,0.5003129173815962,0.88,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,7,2.7,2.9,2.8,0.1,2000,,10.0,100,2057.54,0.705,642.669689506035,2.8079878175847583,10.0,0.004999999999999999,0.0,0.0,0.0,0.37584951706794406,0.5003129173815962,0.88,0.7498261306532663,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,7,2.7,2.9,2.8,0.1,2000,,10.0,100,2057.54,0.705,642.669689506035,2.8079878175847583,10.0,0.004999999999999999,0.01,0.001,0.0,0.37584951706794406,0.5003129173815962,0.88,0.9142381909547739,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,7,2.7,2.9,2.8,0.1,2000,,10.0,100,2057.54,0.705,642.669689506035,2.8079878175847583,10.0,0.004999999999999999,0.06,0.015,0.0225,0.37584951706794406,0.5003129173815962,0.88,0.9806050251256281,0.0
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,8,2.9,3.0999999999999996,3.0,0.1,2000,,10.0,100,3371.71,0.72,1027.8311895952593,3.0119217922395927,10.0,0.004999999999999999,0.31,0.185,0.03178174603174603,0.15892842591903475,0.25801345369038853,0.76,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,8,2.9,3.0999999999999996,3.0,0.1,2000,,10.0,100,3371.71,0.72,1027.8311895952593,3.0119217922395927,10.0,0.004999999999999999,0.01,0.001,0.01,0.15892842591903475,0.25801345369038853,0.76,0.7558286432160802,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,8,2.9,3.0999999999999996,3.0,0.1,2000,,10.0,100,3371.71,0.72,1027.8311895952593,3.0119217922395927,10.0,0.004999999999999999,0.02,0.002,0.01,0.15892842591903475,0.25801345369038853,0.76,0.917010552763819,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,8,2.9,3.0999999999999996,3.0,0.1,2000,,10.0,100,3371.71,0.72,1027.8311895952593,3.0119217922395927,10.0,0.004999999999999999,0.1,0.02,0.02033333333333333,0.15892842591903475,0.25801345369038853,0.76,0.9808618090452262,0.0
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,9,3.0999999999999996,3.3,3.1999999999999997,0.1,2000,,10.0,100,4543.46,0.66,1600.085024531993,3.2041430605959147,10.0,0.004999999999999999,0.54,0.369,0.060738428238428226,0.019796866959337692,0.10072681268239621,0.7,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,9,3.0999999999999996,3.3,3.1999999999999997,0.1,2000,,10.0,100,4543.46,0.66,1600.085024531993,3.2041430605959147,10.0,0.004999999999999999,0.01,0.001,0.0075,0.019796866959337692,0.10072681268239621,0.7,0.7498653266331659,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,9,3.0999999999999996,3.3,3.1999999999999997,0.1,2000,,10.0,100,4543.46,0.66,1600.085024531993,3.2041430605959147,10.0,0.004999999999999999,0.01,0.001,0.0175,0.019796866959337692,0.10072681268239621,0.7,0.9122969849246229,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,9,3.0999999999999996,3.3,3.1999999999999997,0.1,2000,,10.0,100,4543.46,0.66,1600.085024531993,3.2041430605959147,10.0,0.004999999999999999,0.1,0.031000000000000007,0.024999999999999994,0.019796866959337692,0.10072681268239621,0.7,0.979067336683417,0.0
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,10,3.3,3.5,3.4,0.1,2000,,10.0,100,4321.48,0.505,2568.19623289952,3.40962820460299,10.0,0.004999999999999999,0.82,0.7530000000000001,0.07250059662559663,-0.10943141370253309,-0.09916249292859479,0.22,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,10,3.3,3.5,3.4,0.1,2000,,10.0,100,4321.48,0.505,2568.19623289952,3.40962820460299,10.0,0.004999999999999999,0.0,0.0,0.0,-0.10943141370253309,-0.09916249292859479,0.22,0.7629251256281404,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,10,3.3,3.5,3.4,0.1,2000,,10.0,100,4321.48,0.505,2568.19623289952,3.40962820460299,10.0,0.004999999999999999,0.01,0.002,0.003333333333333333,-0.10943141370253309,-0.09916249292859479,0.22,0.9223497487437186,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,10,3.3,3.5,3.4,0.1,2000,,10.0,100,4321.48,0.505,2568.19623289952,3.40962820460299,10.0,0.004999999999999999,0.13,0.046,0.04194444444444444,-0.10943141370253309,-0.09916249292859479,0.22,0.9825512562814072,0.0
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,11,3.5,3.7,3.6,0.1,2000,,10.0,100,6717.34,0.495,4055.057571979469,3.6079970245189386,10.0,0.004999999999999999,0.92,0.8919999999999999,0.07561828530946178,-0.29982474491113076,-0.2920059852925808,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,11,3.5,3.7,3.6,0.1,2000,,10.0,100,6717.34,0.495,4055.057571979469,3.6079970245189386,10.0,0.004999999999999999,0.0,0.0,0.01,-0.29982474491113076,-0.2920059852925808,0.0,0.7597994974874372,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,11,3.5,3.7,3.6,0.1,2000,,10.0,100,6717.34,0.495,4055.057571979469,3.6079970245189386,10.0,0.004999999999999999,0.04,0.007000000000000001,0.018500000000000003,-0.29982474491113076,-0.2920059852925808,0.0,0.9234849246231154,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,11,3.5,3.7,3.6,0.1,2000,,10.0,100,6717.34,0.495,4055.057571979469,3.6079970245189386,10.0,0.004999999999999999,0.25,0.066,0.04754761904761905,-0.29982474491113076,-0.2920059852925808,0.0,0.9847185929648242,0.0
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,12,3.7,3.8999999999999995,3.8,0.1,2000,,10.0,100,8352.83,0.34,6325.912745376196,3.8011231973073394,10.0,0.004999999999999999,0.98,0.9790000000000001,0.08602657146774796,-0.46394141526790095,-0.45331834004703764,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,12,3.7,3.8999999999999995,3.8,0.1,2000,,10.0,100,8352.83,0.34,6325.912745376196,3.8011231973073394,10.0,0.004999999999999999,0.01,0.001,0.00857142857142857,-0.46394141526790095,-0.45331834004703764,0.0,0.7683437185929648,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,12,3.7,3.8999999999999995,3.8,0.1,2000,,10.0,100,8352.83,0.34,6325.912745376196,3.8011231973073394,10.0,0.004999999999999999,0.08,0.021,0.02396825396825397,-0.46394141526790095,-0.45331834004703764,0.0,0.9254773869346734,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,12,3.7,3.8999999999999995,3.8,0.1,2000,,10.0,100,8352.83,0.34,6325.912745376196,3.8011231973073394,10.0,0.004999999999999999,0.52,0.19500000000000003,0.07122588522588522,-0.46394141526790095,-0.45331834004703764,0.0,0.9847924623115577,0.0
operational-envelope-v4,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,13,3.8999999999999995,4.1,3.9999999999999996,0.1,2000,,10.0,100,10627.88,0.245,9328.929243913262,3.9698317991434826,10.0,0.004999999999999999,1.0,1.0,0.09844188706030814,-0.5877830073340333,-0.6029078152693448,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_count,finite_k1,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,13,3.8999999999999995,4.1,3.9999999999999996,0.1,2000,,10.0,100,10627.88,0.245,9328.929243913262,3.9698317991434826,10.0,0.004999999999999999,0.0,0.0,0.0,-0.5877830073340333,-0.6029078152693448,0.0,0.7617743718592965,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k2,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,13,3.8999999999999995,4.1,3.9999999999999996,0.1,2000,,10.0,100,10627.88,0.245,9328.929243913262,3.9698317991434826,10.0,0.004999999999999999,0.05,0.006000000000000001,0.01583333333333333,-0.5877830073340333,-0.6029078152693448,0.0,0.9233442211055276,0.0
operational-envelope-v4,atlas,m_fixed_count,finite_k3,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,13,3.8999999999999995,4.1,3.9999999999999996,0.1,2000,,10.0,100,10627.88,0.245,9328.929243913262,3.9698317991434826,10.0,0.004999999999999999,0.52,0.179,0.07142857142857144,-0.5877830073340333,-0.6029078152693448,0.0,0.9839929648241206,0.0
operational-envelope-v4,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.005,,100,459.76,0.635,25.88036495615911,1.4129703963138376,5.0,0.004999999999999999,0.03,0.014000000000000002,0.004285714285714285,1.7294100097192449,1.8860566476931633,0.98,1.0,1.0
operational-envelope-v4,atlas,pi1_sweep,finite_k1,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.005,,100,459.76,0.635,25.88036495615911,1.4129703963138376,5.0,0.004999999999999999,0.0,0.0,0.0,1.7294100097192449,1.8860566476931633,0.98,0.7750070351758795,0.0
operational-envelope-v4,atlas,pi1_sweep,finite_k2,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.005,,100,459.76,0.635,25.88036495615911,1.4129703963138376,5.0,0.004999999999999999,0.0,0.0,0.0,1.7294100097192449,1.8860566476931633,0.98,0.9259577889447235,0.04
operational-envelope-v4,atlas,pi1_sweep,finite_k3,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.005,,100,459.76,0.635,25.88036495615911,1.4129703963138376,5.0,0.004999999999999999,0.01,0.008,0.003333333333333333,1.7294100097192449,1.8860566476931633,0.98,0.9835015075376884,0.33
operational-envelope-v4,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,1,1.5,1.7,1.6,0.1,1000,0.005,,100,307.64,0.665,40.94731221347083,1.6122253998896516,5.0,0.004999999999999999,0.01,0.002,0.0195,1.5291869711841315,1.6751236783231604,0.98,1.0,1.0
operational-envelope-v4,atlas,pi1_sweep,finite_k1,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,1,1.5,1.7,1.6,0.1,1000,0.005,,100,307.64,0.665,40.94731221347083,1.6122253998896516,5.0,0.004999999999999999,0.0,0.0,0.0,1.5291869711841315,1.6751236783231604,0.98,0.7512984924623116,0.0
operational-envelope-v4,atlas,pi1_sweep,finite_k2,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,1,1.5,1.7,1.6,0.1,1000,0.005,,100,307.64,0.665,40.94731221347083,1.6122253998896516,5.0,0.004999999999999999,0.0,0.0,0.0,1.5291869711841315,1.6751236783231604,0.98,0.9156281407035175,0.01
operational-envelope-v4,atlas,pi1_sweep,finite_k3,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,1,1.5,1.7,1.6,0.1,1000,0.005,,100,307.64,0.665,40.94731221347083,1.6122253998896516,5.0,0.004999999999999999,0.02,0.006000000000000001,0.018947368421052633,1.5291869711841315,1.6751236783231604,0.98,0.9802954773869346,0.21
operational-envelope-v4,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,2,1.7,1.9,1.7999999999999998,0.1,1000,0.005,,100,277.25,0.62,65.21714716443766,1.8143617972629364,5.0,0.004999999999999999,0.01,0.006,0.0,1.402352879951466,1.494850021680094,0.98,1.0,1.0
operational-envelope-v4,atlas,pi1_sweep,finite_k1,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,2,1.7,1.9,1.7999999999999998,0.1,1000,0.005,,100,277.25,0.62,65.21714716443766,1.8143617972629364,5.0,0.004999999999999999,0.0,0.0,0.0,1.402352879951466,1.494850021680094,0.98,0.7738231155778895,0.0
operational-envelope-v4,atlas,pi1_sweep,finite_k2,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,2,1.7,1.9,1.7999999999999998,0.1,1000,0.005,,100,277.25,0.62,65.21714716443766,1.8143617972629364,5.0,0.004999999999999999,0.01,0.002,0.0,1.402352879951466,1.494850021680094,0.98,0.9271195979899496,0.02
operational-envelope-v4,atlas,pi1_sweep,finite_k3,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,2,1.7,1.9,1.7999999999999998,0.1,1000,0.005,,100,277.25,0.62,65.21714716443766,1.8143617972629364,5.0,0.004999999999999999,0.01,0.002,0.0,1.402352879951466,1.494850021680094,0.98,0.9842914572864323,0.27
operational-envelope-v4,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,3,1.9,2.1,2.0,0.1,1000,0.005,,100,335.72,0.63,100.8994947446203,2.0038889915077456,5.0,0.004999999999999999,0.03,0.016,0.005714285714285714,1.158877045630156,1.2929521093832457,0.98,1.0,1.0
operational-envelope-v4,atlas,pi1_sweep,finite_k1,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,3,1.9,2.1,2.0,0.1,1000,0.005,,100,335.72,0.63,100.8994947446203,2.0038889915077456,5.0,0.004999999999999999,0.0,0.0,0.0,1.158877045630156,1.2929521093832457,0.98,0.7615376884422111,0.0
operational-envelope-v4,atlas,pi1_sweep,finite_k2,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,3,1.9,2.1,2.0,0.1,1000,0.005,,100,335.72,0.63,100.8994947446203,2.0038889915077456,5.0,0.004999999999999999,0.0,0.0,0.01,1.158877045630156,1.2929521093832457,0.98,0.9198432160804021,0.01
operational-envelope-v4,atlas,pi1_sweep,finite_k3,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,3,1.9,2.1,2.0,0.1,1000,0.005,,100,335.72,0.63,100.8994947446203,2.0038889915077456,5.0,0.004999999999999999,0.02,0.006000000000000001,0.006666666666666666,1.158877045630156,1.2929521093832457,0.98,0.9811256281407035,0.09
operational-envelope-v4,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,4,2.1,2.3,2.2,0.1,1000,0.005,,100,548.14,0.64,161.61522318846258,2.2084822663108556,5.0,0.004999999999999999,0.05,0.016,0.006666666666666666,0.9880977307598096,1.0996328713435297,0.97,1.0,1.0
operational-envelope-v4,atlas,pi1_sweep,finite_k1,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,4,2.1,2.3,2.2,0.1,1000,0.005,,100,548.14,0.64,161.61522318846258,2.2084822663108556,5.0,0.004999999999999999,0.0,0.0,0.01,0.9880977307598096,1.0996328713435297,0.97,0.7711497487437186,0.0
operational-envelope-v4,atlas,pi1_sweep,finite_k2,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,4,2.1,2.3,2.2,0.1,1000,0.005,,100,548.14,0.64,161.61522318846258,2.2084822663108556,5.0,0.004999999999999999,0.01,0.002,0.01,0.9880977307598096,1.0996328713435297,0.97,0.9243296482412062,0.01
operational-envelope-v4,atlas,pi1_sweep,finite_k3,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,4,2.1,2.3,2.2,0.1,1000,0.005,,100,548.14,0.64,161.61522318846258,2.2084822663108556,5.0,0.004999999999999999,0.02,0.004,0.015,0.9880977307598096,1.0996328713435297,0.97,0.9833648241206029,0.1
operational-envelope-v4,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,5,2.3,2.5,2.4,0.1,1000,0.005,,100,1486.64,0.735,256.6975815570523,2.409421777041624,5.0,0.004999999999999999,0.1,0.052000000000000005,0.009833333333333333,0.6984820804567023,0.8409964434481385,0.89,1.0,1.0
operational-envelope-v4,atlas,pi1_sweep,finite_k1,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,5,2.3,2.5,2.4,0.1,1000,0.005,,100,1486.64,0.735,256.6975815570523,2.409421777041624,5.0,0.004999999999999999,0.0,0.0,0.0,0.6984820804567023,0.8409964434481385,0.89,0.7716261306532664,0.0
operational-envelope-v4,atlas,pi1_sweep,finite_k2,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,5,2.3,2.5,2.4,0.1,1000,0.005,,100,1486.64,0.735,256.6975815570523,2.409421777041624,5.0,0.004999999999999999,0.0,0.0,0.0,0.6984820804567023,0.8409964434481385,0.89,0.9286472361809046,0.0
