seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power,severity,weight_mode,target_test_probability,propensity_mean,propensity_std,propensity_min_observed,propensity_max_observed,normal_test_assignment_rate,target_test_size,n_normal_rejection_pool,n_normal_accepted_pool,n_anomaly_accepted_pool,oracle_calib_weight_mean,oracle_calib_weight_std,oracle_calib_weight_min,oracle_calib_weight_max,oracle_calib_weight_ess,oracle_test_weight_mean,oracle_test_weight_std,oracle_test_weight_min,oracle_test_weight_max,oracle_test_weight_ess,used_calib_weight_mean,used_calib_weight_std,used_calib_weight_min,used_calib_weight_max,used_calib_weight_ess,used_test_weight_mean,used_test_weight_std,used_test_weight_min,used_test_weight_max,used_test_weight_ess
8,satellite,hbos,probabilistic_weighted,2206,1608,2206,1608,1528,80,0.05,0.043,0.275,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49852239145260285,1608,2206,2193,1022,1.0,0.0,1.0,1.0,2206.0,1.0,0.0,1.0,1.0,1608.0,0.982248487754535,0.21088021584035477,0.6762826818744457,1.5126381188500557,2108.800413965355,1.036569086338575,0.23416437976412002,0.6762826818744457,1.5126381188500557,1529.924434187166
9,satellite,hbos,empirical,2188,1601,2188,1601,1521,80,0.05,0.0,0.212,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5026142305069334,1601,2188,2211,991,1.0,0.0,1.0,1.0,2188.0,1.0,0.0,1.0,1.0,1601.0,,,,,0.0,,,,,0.0
9,satellite,hbos,empirical_randomized,2188,1601,2188,1601,1521,80,0.05,0.0,0.212,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5026142305069334,1601,2188,2211,991,1.0,0.0,1.0,1.0,2188.0,1.0,0.0,1.0,1.0,1601.0,,,,,0.0,,,,,0.0
9,satellite,hbos,empirical_randomized_weighted,2188,1601,2188,1601,1521,80,0.05,0.0,0.212,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5026142305069334,1601,2188,2211,991,1.0,0.0,1.0,1.0,2188.0,1.0,0.0,1.0,1.0,1601.0,0.9854325986973748,0.24651990233866888,0.6072003186426326,1.5751251878140864,2059.1350093028254,1.0587071386115685,0.27224563777454114,0.6072003186426326,1.5751251878140864,1501.6991187888916
9,satellite,hbos,empirical_weighted,2188,1601,2188,1601,1521,80,0.05,0.0,0.212,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5026142305069334,1601,2188,2211,991,1.0,0.0,1.0,1.0,2188.0,1.0,0.0,1.0,1.0,1601.0,0.9854325986973748,0.24651990233866888,0.6072003186426326,1.5751251878140864,2059.1350093028254,1.0587071386115685,0.27224563777454114,0.6072003186426326,1.5751251878140864,1501.6991187888916
9,satellite,hbos,probabilistic,2188,1601,2188,1601,1521,80,0.05,0.0,0.212,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5026142305069334,1601,2188,2211,991,1.0,0.0,1.0,1.0,2188.0,1.0,0.0,1.0,1.0,1601.0,,,,,0.0,,,,,0.0
9,satellite,hbos,probabilistic_weighted,2188,1601,2188,1601,1521,80,0.05,0.0,0.225,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5026142305069334,1601,2188,2211,991,1.0,0.0,1.0,1.0,2188.0,1.0,0.0,1.0,1.0,1601.0,0.9854325986973748,0.24651990233866888,0.6072003186426326,1.5751251878140864,2059.1350093028254,1.0587071386115685,0.27224563777454114,0.6072003186426326,1.5751251878140864,1501.6991187888916
10,satellite,hbos,empirical,2168,1638,2168,1638,1556,82,0.05,0.0,0.11,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5071607183450785,1638,2168,2231,1046,1.0,0.0,1.0,1.0,2168.0,1.0,0.0,1.0,1.0,1638.0,,,,,0.0,,,,,0.0
10,satellite,hbos,empirical_randomized,2168,1638,2168,1638,1556,82,0.05,0.091,0.244,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5071607183450785,1638,2168,2231,1046,1.0,0.0,1.0,1.0,2168.0,1.0,0.0,1.0,1.0,1638.0,,,,,0.0,,,,,0.0
10,satellite,hbos,empirical_randomized_weighted,2168,1638,2168,1638,1556,82,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5071607183450785,1638,2168,2231,1046,1.0,0.0,1.0,1.0,2168.0,1.0,0.0,1.0,1.0,1638.0,0.986990900799194,0.195707115035375,0.7006892274692148,1.460153680766411,2085.9841234469336,1.0310823900306183,0.21126225966722262,0.7006892274692148,1.460153680766411,1572.0050011459366
