seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power,severity,weight_mode,target_test_probability,propensity_mean,propensity_std,propensity_min_observed,propensity_max_observed,normal_test_assignment_rate,target_test_size,n_normal_rejection_pool,n_normal_accepted_pool,n_anomaly_accepted_pool,oracle_calib_weight_mean,oracle_calib_weight_std,oracle_calib_weight_min,oracle_calib_weight_max,oracle_calib_weight_ess,oracle_test_weight_mean,oracle_test_weight_std,oracle_test_weight_min,oracle_test_weight_max,oracle_test_weight_ess,used_calib_weight_mean,used_calib_weight_std,used_calib_weight_min,used_calib_weight_max,used_calib_weight_ess,used_test_weight_mean,used_test_weight_std,used_test_weight_min,used_test_weight_max,used_test_weight_ess
5,breastw,iforest,probabilistic_weighted,207,180,207,180,171,9,0.05,0.125,0.778,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,180,207,237,123,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,180.0,0.9484324831608829,0.23238525272154376,0.6699847885525558,1.840034870045258,195.27657682577544,1.056228964810654,0.3480874239414127,0.6699847885525558,1.840034870045258,162.3658251009049
6,breastw,iforest,empirical,233,166,233,166,158,8,0.048,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4752252252252252,166,233,211,121,1.0,0.0,1.0,1.0,233.0,1.0,0.0,1.0,1.0,166.0,,,,,0.0,,,,,0.0
6,breastw,iforest,empirical_randomized,233,166,233,166,158,8,0.048,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4752252252252252,166,233,211,121,1.0,0.0,1.0,1.0,233.0,1.0,0.0,1.0,1.0,166.0,,,,,0.0,,,,,0.0
6,breastw,iforest,empirical_randomized_weighted,233,166,233,166,158,8,0.048,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4752252252252252,166,233,211,121,1.0,0.0,1.0,1.0,233.0,1.0,0.0,1.0,1.0,166.0,0.9748849918506289,0.2338850668206746,0.7447754361210939,1.9482707916443116,220.31909201184274,1.0606341150081637,0.35075338948793716,0.7447754361210939,1.9482707916443116,149.6353482466193
6,breastw,iforest,empirical_weighted,233,166,233,166,158,8,0.048,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4752252252252252,166,233,211,121,1.0,0.0,1.0,1.0,233.0,1.0,0.0,1.0,1.0,166.0,0.9748849918506289,0.2338850668206746,0.7447754361210939,1.9482707916443116,220.31909201184274,1.0606341150081637,0.35075338948793716,0.7447754361210939,1.9482707916443116,149.6353482466193
6,breastw,iforest,probabilistic,233,166,233,166,158,8,0.048,0.0,1.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4752252252252252,166,233,211,121,1.0,0.0,1.0,1.0,233.0,1.0,0.0,1.0,1.0,166.0,,,,,0.0,,,,,0.0
6,breastw,iforest,probabilistic_weighted,233,166,233,166,158,8,0.048,0.0,1.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.4752252252252252,166,233,211,121,1.0,0.0,1.0,1.0,233.0,1.0,0.0,1.0,1.0,166.0,0.9748849918506289,0.2338850668206746,0.7447754361210939,1.9482707916443116,220.31909201184274,1.0606341150081637,0.35075338948793716,0.7447754361210939,1.9482707916443116,149.6353482466193
7,breastw,iforest,empirical,236,164,236,164,156,8,0.049,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.46846846846846846,164,236,208,121,1.0,0.0,1.0,1.0,236.0,1.0,0.0,1.0,1.0,164.0,,,,,0.0,,,,,0.0
7,breastw,iforest,empirical_randomized,236,164,236,164,156,8,0.049,0.0,0.5,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.46846846846846846,164,236,208,121,1.0,0.0,1.0,1.0,236.0,1.0,0.0,1.0,1.0,164.0,,,,,0.0,,,,,0.0
7,breastw,iforest,empirical_randomized_weighted,236,164,236,164,156,8,0.049,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.46846846846846846,164,236,208,121,1.0,0.0,1.0,1.0,236.0,1.0,0.0,1.0,1.0,164.0,0.9921601773910731,0.19756598165738845,0.7243164301505366,1.563187057476521,226.99912095686827,1.0353173030713334,0.21155212308833757,0.7243164301505366,1.563187057476521,157.4269503310716
7,breastw,iforest,empirical_weighted,236,164,236,164,156,8,0.049,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.46846846846846846,164,236,208,121,1.0,0.0,1.0,1.0,236.0,1.0,0.0,1.0,1.0,164.0,0.9921601773910731,0.19756598165738845,0.7243164301505366,1.563187057476521,226.99912095686827,1.0353173030713334,0.21155212308833757,0.7243164301505366,1.563187057476521,157.4269503310716
7,breastw,iforest,probabilistic,236,164,236,164,156,8,0.049,0.0,0.625,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.46846846846846846,164,236,208,121,1.0,0.0,1.0,1.0,236.0,1.0,0.0,1.0,1.0,164.0,,,,,0.0,,,,,0.0
7,breastw,iforest,probabilistic_weighted,236,164,236,164,156,8,0.049,0.0,0.625,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.46846846846846846,164,236,208,121,1.0,0.0,1.0,1.0,236.0,1.0,0.0,1.0,1.0,164.0,0.9921601773910731,0.19756598165738845,0.7243164301505366,1.563187057476521,226.99912095686827,1.0353173030713334,0.21155212308833757,0.7243164301505366,1.563187057476521,157.4269503310716
8,breastw,iforest,empirical,213,174,213,174,165,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5202702702702703,174,213,231,116,1.0,0.0,1.0,1.0,213.0,1.0,0.0,1.0,1.0,174.0,,,,,0.0,,,,,0.0
8,breastw,iforest,empirical_randomized,213,174,213,174,165,9,0.052,0.0,0.222,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5202702702702703,174,213,231,116,1.0,0.0,1.0,1.0,213.0,1.0,0.0,1.0,1.0,174.0,,,,,0.0,,,,,0.0
8,breastw,iforest,empirical_randomized_weighted,213,174,213,174,165,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5202702702702703,174,213,231,116,1.0,0.0,1.0,1.0,213.0,1.0,0.0,1.0,1.0,174.0,0.9841140732571403,0.2714096989391059,0.6197792422834247,1.752348845792708,197.94423912301417,1.0637017615805378,0.30030000821464076,0.6197792422834247,1.752348845792708,161.15553122522263
8,breastw,iforest,empirical_weighted,213,174,213,174,165,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5202702702702703,174,213,231,116,1.0,0.0,1.0,1.0,213.0,1.0,0.0,1.0,1.0,174.0,0.9841140732571403,0.2714096989391059,0.6197792422834247,1.752348845792708,197.94423912301417,1.0637017615805378,0.30030000821464076,0.6197792422834247,1.752348845792708,161.15553122522263
8,breastw,iforest,probabilistic,213,174,213,174,165,9,0.052,0.0,0.444,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5202702702702703,174,213,231,116,1.0,0.0,1.0,1.0,213.0,1.0,0.0,1.0,1.0,174.0,,,,,0.0,,,,,0.0
8,breastw,iforest,probabilistic_weighted,213,174,213,174,165,9,0.052,0.0,0.444,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5202702702702703,174,213,231,116,1.0,0.0,1.0,1.0,213.0,1.0,0.0,1.0,1.0,174.0,0.9841140732571403,0.2714096989391059,0.6197792422834247,1.752348845792708,197.94423912301417,1.0637017615805378,0.30030000821464076,0.6197792422834247,1.752348845792708,161.15553122522263
9,breastw,iforest,empirical,227,166,227,166,158,8,0.048,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.48873873873873874,166,227,217,114,1.0,0.0,1.0,1.0,227.0,1.0,0.0,1.0,1.0,166.0,,,,,0.0,,,,,0.0
9,breastw,iforest,empirical_randomized,227,166,227,166,158,8,0.048,0.0,0.375,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.48873873873873874,166,227,217,114,1.0,0.0,1.0,1.0,227.0,1.0,0.0,1.0,1.0,166.0,,,,,0.0,,,,,0.0
9,breastw,iforest,empirical_randomized_weighted,227,166,227,166,158,8,0.048,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.48873873873873874,166,227,217,114,1.0,0.0,1.0,1.0,227.0,1.0,0.0,1.0,1.0,166.0,0.9730088055152629,0.28883810096530615,0.7343212026509073,2.0583769131644183,208.61666041912505,1.081730863477867,0.3847645648283411,0.7343212026509073,2.0583769131644183,147.3567459529887
9,breastw,iforest,empirical_weighted,227,166,227,166,158,8,0.048,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.48873873873873874,166,227,217,114,1.0,0.0,1.0,1.0,227.0,1.0,0.0,1.0,1.0,166.0,0.9730088055152629,0.28883810096530615,0.7343212026509073,2.0583769131644183,208.61666041912505,1.081730863477867,0.3847645648283411,0.7343212026509073,2.0583769131644183,147.3567459529887
9,breastw,iforest,probabilistic,227,166,227,166,158,8,0.048,0.0,0.625,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.48873873873873874,166,227,217,114,1.0,0.0,1.0,1.0,227.0,1.0,0.0,1.0,1.0,166.0,,,,,0.0,,,,,0.0
9,breastw,iforest,probabilistic_weighted,227,166,227,166,158,8,0.048,0.0,0.25,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.48873873873873874,166,227,217,114,1.0,0.0,1.0,1.0,227.0,1.0,0.0,1.0,1.0,166.0,0.9730088055152629,0.28883810096530615,0.7343212026509073,2.0583769131644183,208.61666041912505,1.081730863477867,0.3847645648283411,0.7343212026509073,2.0583769131644183,147.3567459529887
10,breastw,iforest,empirical,217,173,217,173,164,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5112612612612613,173,217,227,119,1.0,0.0,1.0,1.0,217.0,1.0,0.0,1.0,1.0,173.0,,,,,0.0,,,,,0.0
10,breastw,iforest,empirical_randomized,217,173,217,173,164,9,0.052,0.25,0.333,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5112612612612613,173,217,227,119,1.0,0.0,1.0,1.0,217.0,1.0,0.0,1.0,1.0,173.0,,,,,0.0,,,,,0.0
10,breastw,iforest,empirical_randomized_weighted,217,173,217,173,164,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5112612612612613,173,217,227,119,1.0,0.0,1.0,1.0,217.0,1.0,0.0,1.0,1.0,173.0,0.9568759222891184,0.223850525440532,0.7405207672959848,1.9716507007489075,205.74036065894214,1.0605137338258297,0.35378445802853725,0.7405207672959848,1.9716507007489075,155.6753396825545
10,breastw,iforest,empirical_weighted,217,173,217,173,164,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5112612612612613,173,217,227,119,1.0,0.0,1.0,1.0,217.0,1.0,0.0,1.0,1.0,173.0,0.9568759222891184,0.223850525440532,0.7405207672959848,1.9716507007489075,205.74036065894214,1.0605137338258297,0.35378445802853725,0.7405207672959848,1.9716507007489075,155.6753396825545
10,breastw,iforest,probabilistic,217,173,217,173,164,9,0.052,0.2,0.444,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5112612612612613,173,217,227,119,1.0,0.0,1.0,1.0,217.0,1.0,0.0,1.0,1.0,173.0,,,,,0.0,,,,,0.0
10,breastw,iforest,probabilistic_weighted,217,173,217,173,164,9,0.052,0.2,0.444,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5112612612612613,173,217,227,119,1.0,0.0,1.0,1.0,217.0,1.0,0.0,1.0,1.0,173.0,0.9568759222891184,0.223850525440532,0.7405207672959848,1.9716507007489075,205.74036065894214,1.0605137338258297,0.35378445802853725,0.7405207672959848,1.9716507007489075,155.6753396825545
11,breastw,iforest,empirical,207,172,207,172,163,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,172,207,237,108,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,172.0,,,,,0.0,,,,,0.0
11,breastw,iforest,empirical_randomized,207,172,207,172,163,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,172,207,237,108,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,172.0,,,,,0.0,,,,,0.0
11,breastw,iforest,empirical_randomized_weighted,207,172,207,172,163,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,172,207,237,108,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,172.0,0.9518165897565604,0.31246160486319524,0.7049387963697785,2.330590869342691,186.86235854687956,1.1309737359717182,0.5035754827137501,0.7049387963697785,2.330590869342691,143.54206922345094
11,breastw,iforest,empirical_weighted,207,172,207,172,163,9,0.052,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,172,207,237,108,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,172.0,0.9518165897565604,0.31246160486319524,0.7049387963697785,2.330590869342691,186.86235854687956,1.1309737359717182,0.5035754827137501,0.7049387963697785,2.330590869342691,143.54206922345094
11,breastw,iforest,probabilistic,207,172,207,172,163,9,0.052,0.0,0.222,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,172,207,237,108,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,172.0,,,,,0.0,,,,,0.0
11,breastw,iforest,probabilistic_weighted,207,172,207,172,163,9,0.052,0.0,0.222,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,172,207,237,108,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,172.0,0.9518165897565604,0.31246160486319524,0.7049387963697785,2.330590869342691,186.86235854687956,1.1309737359717182,0.5035754827137501,0.7049387963697785,2.330590869342691,143.54206922345094
12,breastw,iforest,empirical,218,176,218,176,167,9,0.051,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.509009009009009,176,218,226,125,1.0,0.0,1.0,1.0,218.0,1.0,0.0,1.0,1.0,176.0,,,,,0.0,,,,,0.0
12,breastw,iforest,empirical_randomized,218,176,218,176,167,9,0.051,0.125,0.778,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.509009009009009,176,218,226,125,1.0,0.0,1.0,1.0,218.0,1.0,0.0,1.0,1.0,176.0,,,,,0.0,,,,,0.0
12,breastw,iforest,empirical_randomized_weighted,218,176,218,176,167,9,0.051,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.509009009009009,176,218,226,125,1.0,0.0,1.0,1.0,218.0,1.0,0.0,1.0,1.0,176.0,0.9517497922192583,0.36848702941238637,0.6336640843681538,2.8571105463346522,189.581862275464,1.2278927918204188,0.6786897856075432,0.6336640843681538,2.8571105463346522,134.81348382341068
12,breastw,iforest,empirical_weighted,218,176,218,176,167,9,0.051,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.509009009009009,176,218,226,125,1.0,0.0,1.0,1.0,218.0,1.0,0.0,1.0,1.0,176.0,0.9517497922192583,0.36848702941238637,0.6336640843681538,2.8571105463346522,189.581862275464,1.2278927918204188,0.6786897856075432,0.6336640843681538,2.8571105463346522,134.81348382341068
12,breastw,iforest,probabilistic,218,176,218,176,167,9,0.051,0.125,0.778,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.509009009009009,176,218,226,125,1.0,0.0,1.0,1.0,218.0,1.0,0.0,1.0,1.0,176.0,,,,,0.0,,,,,0.0
12,breastw,iforest,probabilistic_weighted,218,176,218,176,167,9,0.051,0.125,0.778,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.509009009009009,176,218,226,125,1.0,0.0,1.0,1.0,218.0,1.0,0.0,1.0,1.0,176.0,0.9517497922192583,0.36848702941238637,0.6336640843681538,2.8571105463346522,189.581862275464,1.2278927918204188,0.6786897856075432,0.6336640843681538,2.8571105463346522,134.81348382341068
