seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power
6,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
6,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
6,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
7,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
7,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
7,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
7,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
8,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
8,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
8,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
8,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
9,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
9,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
9,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
9,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
10,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
10,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
10,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
10,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
11,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
11,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
11,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
11,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
12,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
12,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
12,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
12,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
13,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
13,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
13,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
13,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
14,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
14,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
14,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
14,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
15,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
15,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
15,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
15,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
16,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
16,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
16,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
16,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
17,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
17,spambase,iforest,probabilistic,1264,1052,1264,1052,999,53,0.05,0.0,0.0
17,spambase,iforest,empirical_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
17,spambase,iforest,probabilistic_weighted,1264,1052,1264,1052,999,53,0.05,0.0,0.0
18,spambase,iforest,empirical,1264,1052,1264,1052,999,53,0.05,0.0,0.0
