export_version,figure,panel,panel_title,plot_order,point_index,group,metric,rho,clip_cap,clip_cap_label,x,y,value,count,style_key,label
tikz-v2,figure4,C,frontier,5,2,frontier,frontier_oracle_tail_mismatch,0.5,2.0,c=2,0.0040941693977752346,0.32055736938406165,0.32055736938406165,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,3,frontier,frontier_oracle_tail_mismatch,0.5,3.0,c=3,0.0059942204865833255,0.18218700311932673,0.18218700311932673,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,4,frontier,frontier_oracle_tail_mismatch,0.5,5.0,c=5,0.009758951497922662,0.05090662515945381,0.05090662515945381,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,5,frontier,frontier_oracle_tail_mismatch,0.5,8.0,c=8,0.01137598117284002,0.0025799467279517636,0.0025799467279517636,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,6,frontier,frontier_oracle_tail_mismatch,0.5,13.0,c=13,0.011463105368559313,2.455595492758664e-05,2.455595492758664e-05,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,7,frontier,frontier_oracle_tail_mismatch,0.5,21.0,c=21,0.011463105368559313,1.0480520563802258e-07,1.0480520563802258e-07,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,8,frontier,frontier_oracle_tail_mismatch,0.5,34.0,c=34,0.011463105368559313,1.7989367922212472e-10,1.7989367922212472e-10,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,9,frontier,frontier_oracle_tail_mismatch,0.5,55.0,c=55,0.011463105368559313,1.3304464433244268e-13,1.3304464433244268e-13,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,10,frontier,frontier_oracle_tail_mismatch,0.5,89.0,c=89,0.011463105368559313,1.4680077564273372e-14,1.4680077564273372e-14,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,11,frontier,frontier_oracle_tail_mismatch,0.5,inf,unclipped,0.011463105368559313,4.056202406189767e-16,4.056202406189767e-16,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,12,frontier,frontier_oracle_tail_mismatch,1.5,1.0,c=1,0.0043882945667540535,1.83230644076053,1.83230644076053,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,13,frontier,frontier_oracle_tail_mismatch,1.5,1.5,c=1.5,0.005456722403134614,1.7373915129165414,1.7373915129165414,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,14,frontier,frontier_oracle_tail_mismatch,1.5,2.0,c=2,0.00649162196328334,1.6618173385725417,1.6618173385725417,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,15,frontier,frontier_oracle_tail_mismatch,1.5,3.0,c=3,0.00850621352425511,1.5441454838388222,1.5441454838388222,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,16,frontier,frontier_oracle_tail_mismatch,1.5,5.0,c=5,0.012410887902090391,1.3796190248926377,1.3796190248926377,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,17,frontier,frontier_oracle_tail_mismatch,1.5,8.0,c=8,0.01815972757366892,1.2168677623436834,1.2168677623436834,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,18,frontier,frontier_oracle_tail_mismatch,1.5,13.0,c=13,0.027586049224505978,1.0427058689068496,1.0427058689068496,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,19,frontier,frontier_oracle_tail_mismatch,1.5,21.0,c=21,0.04233574524629304,0.8701356308933299,0.8701356308933299,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,20,frontier,frontier_oracle_tail_mismatch,1.5,34.0,c=34,0.06547496997594618,0.7016578826340838,0.7016578826340838,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,21,frontier,frontier_oracle_tail_mismatch,1.5,55.0,c=55,0.10075602164801646,0.5434056347110502,0.5434056347110502,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,22,frontier,frontier_oracle_tail_mismatch,1.5,89.0,c=89,0.1527531219088722,0.39936634116087616,0.39936634116087616,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,23,frontier,frontier_oracle_tail_mismatch,1.5,inf,unclipped,0.44567901351739125,4.899988939423892e-16,4.899988939423892e-16,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,24,frontier,frontier_oracle_tail_mismatch,3.0,1.0,c=1,0.014777478422591995,4.395939335800171,4.395939335800171,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,25,frontier,frontier_oracle_tail_mismatch,3.0,1.5,c=1.5,0.0181861283793515,4.305284394921301,4.305284394921301,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,26,frontier,frontier_oracle_tail_mismatch,3.0,2.0,c=2,0.02122457708570011,4.237803173613213,4.237803173613213,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,27,frontier,frontier_oracle_tail_mismatch,3.0,3.0,c=3,0.02664785048265251,4.13825874779473,4.13825874779473,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,28,frontier,frontier_oracle_tail_mismatch,3.0,5.0,c=5,0.036054494695934955,4.005523291863201,4.005523291863201,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,29,frontier,frontier_oracle_tail_mismatch,3.0,8.0,c=8,0.04833901771225479,3.87628295843719,3.87628295843719,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,30,frontier,frontier_oracle_tail_mismatch,3.0,13.0,c=13,0.06632662933928253,3.7357676221509393,3.7357676221509393,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,31,frontier,frontier_oracle_tail_mismatch,3.0,21.0,c=21,0.09135061631918853,3.590155320065688,3.590155320065688,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,32,frontier,frontier_oracle_tail_mismatch,3.0,34.0,c=34,0.12664111691200697,3.43725577764249,3.43725577764249,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,33,frontier,frontier_oracle_tail_mismatch,3.0,55.0,c=55,0.17561475735667198,3.278292999118155,3.278292999118155,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,34,frontier,frontier_oracle_tail_mismatch,3.0,89.0,c=89,0.24148527258294336,3.113180457429827,3.113180457429827,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,35,frontier,frontier_oracle_tail_mismatch,3.0,inf,unclipped,0.9994216231183226,5.231476506051585e-16,5.231476506051585e-16,500,frontier,frontier: mismatch vs atom
