summary_version,base_seed,weighted_simulator_version,target_log10_neff,neff_band_lower,neff_band_upper,neff_half_width,rho,alpha,m,pi1,requested_trials,attempt_index,accepted_index,n_cal,calib_ess,log10_neff,n_anomaly,actual_pi1,rank_delta,log10_rank_delta,rank_delta_above_one,perfect_any_discovery,perfect_power,perfect_fdr,perfect_auroc,perfect_perfect_separation_rate,finite_k3_any_discovery,finite_k3_power,finite_k3_fdr,finite_k3_auroc,finite_k3_perfect_separation_rate,attempts_for_cell
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,241,69,2026,280.83955242114786,2.4484582722205612,25,0.05,0.4698269557562259,-0.3280620697202945,False,True,0.8,0.2857142857142857,1.0,1.0,False,0.0,0.0,0.9904842105263156,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,244,70,3217,298.69383339117843,2.4752262565785896,25,0.05,0.15268324439446276,-0.8162086202212235,False,True,0.88,0.0,1.0,1.0,True,0.44,0.0,0.9982315789473685,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,247,71,2026,240.495449339372,2.3811068630570533,25,0.05,0.1342486621407658,-0.8720900335820609,False,True,0.92,0.08,1.0,1.0,True,0.48,0.14285714285714285,0.9690105263157893,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,252,72,1668,246.83426413743092,2.3924054458512223,25,0.05,0.4381445403566075,-0.3583825956055319,False,True,0.68,0.15,1.0,1.0,True,0.24,0.3333333333333333,0.990821052631579,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,256,73,3217,286.0606259073708,2.456458084551349,25,0.05,0.06651015383363748,-1.1771120476699446,False,True,0.88,0.08333333333333333,1.0,1.0,True,0.76,0.05,0.9846736842105263,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,258,74,1668,216.94246904783418,2.3363445786056447,25,0.05,0.2284877009604522,-0.6411371721751566,False,False,0.0,0.0,1.0,1.0,True,0.36,0.0,0.9893052631578948,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,260,75,2383,272.6200107891978,2.4355577306489393,25,0.05,0.20748066893743256,-0.6830223604694331,False,True,0.72,0.1,1.0,1.0,True,0.32,0.2,0.9711157894736843,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,266,76,2383,293.55503640164795,2.4676895357873705,25,0.05,0.10050407836340226,-0.9978163146138082,False,True,0.88,0.043478260869565216,1.0,1.0,False,0.0,0.0,0.9734736842105264,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,271,77,2026,245.7371760780554,2.3904708632128027,25,0.05,0.13967380598848358,-0.8548850325493577,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.996042105263158,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,272,78,2383,276.69724090593684,2.442004828583305,25,0.05,0.7413899754132395,-0.12995329051059154,False,True,0.88,0.12,1.0,1.0,True,0.24,0.14285714285714285,0.9885473684210527,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,277,79,2026,272.01914375986155,2.434599469242683,25,0.05,0.4111724475859372,-0.3859759948452081,False,True,0.72,0.14285714285714285,1.0,1.0,True,0.36,0.18181818181818182,0.9756631578947368,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,282,80,1668,223.7905251440824,2.349841695397208,25,0.05,0.5899220013609734,-0.2292054063541903,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9517473684210526,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,288,81,1668,250.63318388644285,2.3990385711460807,25,0.05,0.14574636703137353,-0.8364022619404172,False,True,0.84,0.08695652173913043,1.0,1.0,True,0.04,0.0,0.9793684210526317,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,289,82,2026,276.0179420130606,2.440937313456541,25,0.05,0.4134761945641972,-0.3835494894174046,False,True,0.76,0.05,1.0,1.0,True,0.36,0.0,0.9898105263157895,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,292,83,3217,296.12804543958043,2.4714795401244176,25,0.05,0.13786147144541852,-0.8605570904347863,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.989978947368421,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,295,84,2026,221.50323643156221,2.3453800761757924,25,0.05,0.23845056443919985,-0.6226016452052043,False,True,0.88,0.0,1.0,1.0,True,0.32,0.0,0.9850105263157894,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,296,85,2383,224.95822479551734,2.35210187622134,25,0.05,0.26591680515789096,-0.5752542156706277,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9850105263157894,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,300,86,1668,261.21098227444054,2.4169914323309163,25,0.05,0.5120588746701147,-0.29068010255075877,False,True,0.72,0.14285714285714285,1.0,1.0,False,0.0,0.0,0.983578947368421,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,301,87,2026,217.06072962116107,2.3365812585004067,25,0.05,0.438565346670452,-0.35796568716913457,False,True,0.72,0.1,1.0,1.0,True,0.16,0.3333333333333333,0.990821052631579,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,304,88,3217,286.35687208779444,2.456907609918342,25,0.05,0.14264692612992527,-0.845737582430984,False,True,0.84,0.2222222222222222,1.0,1.0,True,0.52,0.3157894736842105,0.9824842105263157,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,308,89,2383,249.04984111733918,2.396286269008033,25,0.05,0.5896219419312575,-0.22942636320470983,False,True,0.8,0.13043478260869565,1.0,1.0,True,0.52,0.13333333333333333,0.9882947368421052,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,310,90,3217,277.3458246581946,2.443021632116583,25,0.05,0.10270798854329345,-0.9883957760196204,False,True,0.84,0.0,1.0,1.0,True,0.24,0.0,0.9910736842105262,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,312,91,1668,221.12873730990938,2.344645186016614,25,0.05,0.3678465431965371,-0.43433332084405374,False,True,0.76,0.20833333333333334,1.0,1.0,False,0.0,0.0,0.9821473684210525,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,314,92,2383,286.2885688128195,2.4568040074675426,25,0.05,0.13664674795746395,-0.8644006995800604,False,True,0.76,0.17391304347826086,1.0,1.0,True,0.36,0.18181818181818182,0.9875368421052633,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,335,93,3813,281.7967450822414,2.4499359724462066,25,0.05,0.05824419584120287,-1.234747346520498,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.68,0.10526315789473684,0.9786105263157894,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,337,94,2026,253.15377823224938,2.4033844134655915,25,0.05,0.08004148056031829,-1.096684886637158,False,True,0.8,0.0,1.0,1.0,True,0.48,0.0,0.9880421052631577,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,343,95,2026,213.00255060172762,2.3283848039346235,25,0.05,0.4725055880125357,-0.3255930510094089,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9907368421052632,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,345,96,2741,299.76810298740156,2.4767854195945254,25,0.05,0.21563467853505344,-0.666281394295536,False,True,0.88,0.043478260869565216,1.0,1.0,False,0.0,0.0,0.976421052631579,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,348,97,1668,250.98095677649334,2.399640770562168,25,0.05,0.25387338352476757,-0.5953828288397555,False,True,0.84,0.0,1.0,1.0,False,0.0,0.0,0.9962105263157894,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,353,98,3813,270.9549873345002,2.432897149265807,25,0.05,0.1626195610811676,-0.788827215453797,False,True,0.88,0.043478260869565216,1.0,1.0,True,0.6,0.0625,0.9942736842105262,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,1.5,0.1,500,0.05,100,355,99,2026,228.73955740108204,2.35934127643638,25,0.05,0.29584624402046,-0.5289339400308529,False,True,0.64,0.058823529411764705,1.0,1.0,True,0.44,0.08333333333333333,0.9962947368421052,0.0,356
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,1,0,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.68,0.10526315789473684,0.9795368421052632,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,2,1,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.6,0.0,0.961178947368421,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,3,2,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.10714285714285714,1.0,1.0,True,0.48,0.07692307692307693,0.9794526315789475,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,7,3,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.07407407407407407,1.0,1.0,False,0.0,0.0,0.9821473684210527,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,8,4,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.72,0.1,0.9863578947368421,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,9,5,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.32,0.1111111111111111,0.9794526315789472,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,13,6,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.10714285714285714,1.0,1.0,True,0.56,0.17647058823529413,0.9881263157894736,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,14,7,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.07407407407407407,1.0,1.0,False,0.0,0.0,0.9692631578947367,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,15,8,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.038461538461538464,1.0,1.0,False,0.0,0.0,0.980378947368421,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,19,9,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.0,1.0,1.0,False,0.0,0.0,0.9849263157894736,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,20,10,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.0,1.0,1.0,True,0.4,0.0,0.9735578947368421,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,21,11,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.038461538461538464,1.0,1.0,False,0.0,0.0,0.9888842105263158,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,25,12,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.0,1.0,1.0,False,0.0,0.0,0.9669894736842106,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,26,13,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.52,0.0,0.9867789473684211,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,27,14,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.13793103448275862,1.0,1.0,True,0.64,0.2,0.9779368421052631,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,31,15,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.6,0.11764705882352941,0.9933473684210525,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,32,16,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.1935483870967742,1.0,1.0,True,0.88,0.18518518518518517,0.9955368421052632,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,33,17,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.0,1.0,1.0,False,0.0,0.0,0.9920842105263158,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,37,18,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.1935483870967742,1.0,1.0,True,0.76,0.24,0.966821052631579,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,38,19,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.10714285714285714,1.0,1.0,True,0.56,0.06666666666666667,0.9774315789473682,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,39,20,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.10714285714285714,1.0,1.0,False,0.0,0.0,0.9773473684210525,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,43,21,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.6,0.0,0.9877052631578949,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,44,22,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.16666666666666666,1.0,1.0,True,0.44,0.0,0.9950315789473685,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,45,23,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.76,0.05,0.9968,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,49,24,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.48,0.0,0.994778947368421,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,50,25,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.16666666666666666,1.0,1.0,True,0.68,0.19047619047619047,0.984421052631579,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,51,26,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.13793103448275862,1.0,1.0,True,0.56,0.2222222222222222,0.9913263157894737,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,55,27,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.52,0.07142857142857142,0.9887157894736842,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,56,28,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.1935483870967742,1.0,1.0,True,0.8,0.2,0.9860210526315791,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,57,29,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.40476190476190477,1.0,1.0,True,0.72,0.4857142857142857,0.9692631578947367,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,61,30,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.10714285714285714,1.0,1.0,True,0.56,0.125,0.9788631578947369,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,62,31,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.16666666666666666,1.0,1.0,True,0.4,0.16666666666666666,0.9667368421052632,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,63,32,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.0,1.0,1.0,True,0.36,0.0,0.9923368421052632,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,67,33,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.0,1.0,1.0,True,0.68,0.0,0.9687578947368423,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,68,34,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.64,0.058823529411764705,0.9834947368421054,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,69,35,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.48,0.0,0.9884631578947369,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,73,36,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.1935483870967742,1.0,1.0,True,0.72,0.25,0.9897263157894736,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,74,37,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.21875,1.0,1.0,True,0.76,0.20833333333333334,0.9793684210526316,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,75,38,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.64,0.0,0.9603368421052633,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,79,39,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.0,1.0,1.0,False,0.0,0.0,0.992421052631579,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,80,40,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.0,1.0,1.0,True,0.4,0.0,0.9858526315789474,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,81,41,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.038461538461538464,1.0,1.0,False,0.0,0.0,0.9930947368421053,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,85,42,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.10714285714285714,1.0,1.0,True,0.64,0.1111111111111111,0.9818105263157895,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,86,43,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.07407407407407407,1.0,1.0,False,0.0,0.0,0.9839157894736843,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,87,44,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.52,0.07142857142857142,0.9690947368421052,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,91,45,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.6,0.0625,0.9749052631578948,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,92,46,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.16666666666666666,1.0,1.0,True,0.6,0.25,0.9856842105263159,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,93,47,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.64,0.0,0.9813894736842105,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,97,48,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.56,0.06666666666666667,0.9760842105263157,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,98,49,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.038461538461538464,1.0,1.0,True,0.72,0.05263157894736842,0.9912421052631578,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,99,50,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.0,1.0,1.0,True,0.64,0.0,0.9753263157894736,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,103,51,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.56,0.06666666666666667,0.9887157894736842,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,104,52,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.16666666666666666,1.0,1.0,True,0.84,0.16,0.9760842105263159,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,105,53,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.16666666666666666,1.0,1.0,True,0.8,0.2,0.9790315789473685,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,109,54,426,426.0,2.629409599102719,25,0.05,0.46838407494145196,-0.3293978793610427,False,True,1.0,0.0,1.0,1.0,True,0.48,0.0,0.9950315789473685,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,110,55,501,501.0,2.699837725867246,25,0.05,0.398406374501992,-0.39967372148103814,False,True,1.0,0.0,1.0,1.0,True,0.56,0.0,0.9805473684210526,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.7,2.62,2.7800000000000002,0.08,0.0,0.1,500,0.05,100,111,56,576,576.0,2.760422483423212,25,0.05,0.34662045060658575,-0.46014581749175026,False,True,1.0,0.10714285714285714,1.0,1.0,False,0.0,0.0,0.9678315789473686,0.0,200
