export_version,figure,panel,panel_title,plot_order,group,method,score_regime,sweep,x,y,x_left,x_right,y_bottom,y_top,x_value,x_label,alpha,m,target_pi1,n_anomaly_fixed,value,power,discovery_probability,fdr,median_log10_rank_delta,certified_no_rank_rate,mean_auroc,count,style_key,label
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.0,2.6,2.8494850021680094,3.1505149978319906,2.5,2.7,1000.0,test batch size $m$,0.1,1000,,10.0,0.021,0.021,0.09,0.016666666666666666,0.3566392224856135,0.82,0.9820525252525252,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.0,2.8000000000000003,2.8494850021680094,3.1505149978319906,2.7,2.9000000000000004,1000.0,test batch size $m$,0.1,1000,,10.0,0.021,0.021,0.13,0.01625,0.15312761458483537,0.69,0.9825474747474747,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.0,3.0000000000000004,2.8494850021680094,3.1505149978319906,2.9000000000000004,3.1000000000000005,1000.0,test batch size $m$,0.1,1000,,10.0,0.048999999999999995,0.048999999999999995,0.13,0.044969696969696965,-0.00043407747931862597,0.46,0.9819343434343434,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.0,3.2000000000000006,2.8494850021680094,3.1505149978319906,3.1000000000000005,3.3000000000000007,1000.0,test batch size $m$,0.1,1000,,10.0,0.10300000000000001,0.10300000000000001,0.29,0.05374603174603174,-0.19684997003912202,0.08,0.9840959595959596,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.0,3.400000000000001,2.8494850021680094,3.1505149978319906,3.3000000000000007,3.500000000000001,1000.0,test batch size $m$,0.1,1000,,10.0,0.19999999999999996,0.19999999999999996,0.43,0.06788686313686314,-0.3826468406336196,0.0,0.9843464646464648,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.0,3.6000000000000005,2.8494850021680094,3.1505149978319906,3.500000000000001,3.7,1000.0,test batch size $m$,0.1,1000,,10.0,0.266,0.266,0.6,0.1194062049062049,-0.4995947503457529,0.0,0.9825272727272727,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,1.4,3.1505149978319906,3.451544993495972,1.3,1.5,2000.0,test batch size $m$,0.1,2000,,10.0,0.0,0.0,0.0,0.0,1.9208187539523751,0.99,0.9841678391959799,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,1.6,3.1505149978319906,3.451544993495972,1.5,1.7000000000000002,2000.0,test batch size $m$,0.1,2000,,10.0,0.003,0.003,0.01,0.0125,1.6965732761137526,0.98,0.9833989949748745,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,1.8000000000000003,3.1505149978319906,3.451544993495972,1.7000000000000002,1.9000000000000001,2000.0,test batch size $m$,0.1,2000,,10.0,0.0,0.0,0.0,0.01,1.494850021680094,1.0,0.9858025125628143,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,2.0,3.1505149978319906,3.451544993495972,1.9000000000000001,2.1,2000.0,test batch size $m$,0.1,2000,,10.0,0.0,0.0,0.0,0.0,1.2967086218813386,0.98,0.9829090452261308,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,2.2,3.1505149978319906,3.451544993495972,2.1,2.3000000000000003,2000.0,test batch size $m$,0.1,2000,,10.0,0.0,0.0,0.0,0.02,1.0996328713435297,0.99,0.9848492462311559,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,2.4000000000000004,3.1505149978319906,3.451544993495972,2.3000000000000003,2.5,2000.0,test batch size $m$,0.1,2000,,10.0,0.004,0.004,0.04,0.005,0.8996294548824371,0.98,0.9858738693467335,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,2.6,3.1505149978319906,3.451544993495972,2.5,2.7,2000.0,test batch size $m$,0.1,2000,,10.0,0.002,0.002,0.02,0.005,0.700057099977233,0.96,0.9821829145728644,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,2.8000000000000003,3.1505149978319906,3.451544993495972,2.7,2.9000000000000004,2000.0,test batch size $m$,0.1,2000,,10.0,0.016,0.016,0.08,0.035666666666666666,0.5003129173815962,0.87,0.9836793969849247,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,3.0000000000000004,3.1505149978319906,3.451544993495972,2.9000000000000004,3.1000000000000005,2000.0,test batch size $m$,0.1,2000,,10.0,0.013000000000000003,0.013000000000000003,0.06,0.005833333333333333,0.3005959181846626,0.91,0.9808095477386937,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,3.2000000000000006,3.1505149978319906,3.451544993495972,3.1000000000000005,3.3000000000000007,2000.0,test batch size $m$,0.1,2000,,10.0,0.022000000000000002,0.022000000000000002,0.08,0.03545614035087719,0.10072681268239621,0.81,0.9827477386934673,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,3.400000000000001,3.1505149978319906,3.451544993495972,3.3000000000000007,3.500000000000001,2000.0,test batch size $m$,0.1,2000,,10.0,0.028999999999999998,0.028999999999999998,0.1,0.017357142857142856,-0.06784476622420235,0.28,0.9838221105527638,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c2,$N_{eff}$ by $m$; fixed 10 anomalies,10,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_count,3.3010299956639813,3.6000000000000005,3.1505149978319906,3.451544993495972,3.500000000000001,3.7,2000.0,test batch size $m$,0.1,2000,,10.0,0.049,0.049,0.15,0.027303030303030305,-0.21789317285526394,0.06,0.9835989949748744,100,finite_k3_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,1.4,1.5484550065040281,1.8494850021680094,1.3,1.5,50.0,test batch size $m$,0.1,50,0.05,,0.03,0.03,0.04,0.016666666666666666,0.9208187539523752,0.94,0.9871875,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,1.6,1.5484550065040281,1.8494850021680094,1.5,1.7000000000000002,50.0,test batch size $m$,0.1,50,0.05,,0.035,0.035,0.06,0.003333333333333333,0.7258421507363202,0.88,0.9768750000000002,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,1.8000000000000003,1.5484550065040281,1.8494850021680094,1.7000000000000002,1.9000000000000001,50.0,test batch size $m$,0.1,50,0.05,,0.085,0.085,0.13,0.021333333333333333,0.5344774082995501,0.83,0.9885416666666665,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,2.0,1.5484550065040281,1.8494850021680094,1.9000000000000001,2.1,50.0,test batch size $m$,0.1,50,0.05,,0.075,0.075,0.13,0.040999999999999995,0.3690307461526807,0.83,0.9840625,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,2.2,1.5484550065040281,1.8494850021680094,2.1,2.3000000000000003,50.0,test batch size $m$,0.1,50,0.05,,0.25,0.25,0.31,0.055166666666666656,0.13548891894160814,0.66,0.9861458333333334,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,2.4000000000000004,1.5484550065040281,1.8494850021680094,2.3000000000000003,2.5,50.0,test batch size $m$,0.1,50,0.05,,0.315,0.315,0.42,0.05833333333333333,-0.0644579892269185,0.28,0.9863541666666665,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,2.6,1.5484550065040281,1.8494850021680094,2.5,2.7,50.0,test batch size $m$,0.1,50,0.05,,0.355,0.355,0.47,0.045476190476190476,-0.2195832754345654,0.11,0.9862500000000002,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,2.8000000000000003,1.5484550065040281,1.8494850021680094,2.7,2.9000000000000004,50.0,test batch size $m$,0.1,50,0.05,,0.51,0.51,0.73,0.09933333333333333,-0.4635944021870002,0.03,0.9841666666666667,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,3.0000000000000004,1.5484550065040281,1.8494850021680094,2.9000000000000004,3.1000000000000005,50.0,test batch size $m$,0.1,50,0.05,,0.495,0.495,0.65,0.0788095238095238,-0.6024940688072811,0.01,0.9772916666666666,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,3.2000000000000006,1.5484550065040281,1.8494850021680094,3.1000000000000005,3.3000000000000007,50.0,test batch size $m$,0.1,50,0.05,,0.6,0.6,0.79,0.07666666666666666,-0.823670237641207,0.0,0.9858333333333331,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,3.400000000000001,1.5484550065040281,1.8494850021680094,3.3000000000000007,3.500000000000001,50.0,test batch size $m$,0.1,50,0.05,,0.59,0.59,0.77,0.081,-1.0022524799205383,0.0,0.9827083333333333,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,1.6989700043360187,3.6000000000000005,1.5484550065040281,1.8494850021680094,3.500000000000001,3.7,50.0,test batch size $m$,0.1,50,0.05,,0.625,0.625,0.84,0.07166666666666666,-1.15642799231805,0.0,0.9872916666666667,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,1.4,1.8494850021680094,2.1505149978319906,1.3,1.5,100.0,test batch size $m$,0.1,100,0.05,,0.004,0.004,0.01,0.003333333333333333,0.8860566476931633,0.96,0.9840421052631579,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,1.6,1.8494850021680094,2.1505149978319906,1.5,1.7000000000000002,100.0,test batch size $m$,0.1,100,0.05,,0.032,0.032,0.05,0.018214285714285714,0.6873028732957265,0.95,0.9841894736842106,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,1.8000000000000003,1.8494850021680094,2.1505149978319906,1.7000000000000002,1.9000000000000001,100.0,test batch size $m$,0.1,100,0.05,,0.036000000000000004,0.036000000000000004,0.08,0.021666666666666664,0.47408102992546797,0.82,0.9826315789473683,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,2.0,1.8494850021680094,2.1505149978319906,1.9000000000000001,2.1,100.0,test batch size $m$,0.1,100,0.05,,0.046,0.046,0.13,0.0245,0.2967086218813386,0.77,0.9837894736842105,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,2.2,1.8494850021680094,2.1505149978319906,2.1,2.3000000000000003,100.0,test batch size $m$,0.1,100,0.05,,0.148,0.148,0.26,0.040999999999999995,0.051788372585362626,0.64,0.9847578947368423,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,2.4000000000000004,1.8494850021680094,2.1505149978319906,2.3000000000000003,2.5,100.0,test batch size $m$,0.1,100,0.05,,0.298,0.298,0.47,0.09848809523809525,-0.10037054511756292,0.26,0.9796000000000002,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,2.6,1.8494850021680094,2.1505149978319906,2.5,2.7,100.0,test batch size $m$,0.1,100,0.05,,0.44,0.44,0.65,0.08265873015873015,-0.3312218150169067,0.02,0.9808421052631578,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,2.8000000000000003,1.8494850021680094,2.1505149978319906,2.7,2.9000000000000004,100.0,test batch size $m$,0.1,100,0.05,,0.514,0.514,0.84,0.09023809523809524,-0.54374400981473,0.0,0.982294736842105,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,3.0000000000000004,1.8494850021680094,2.1505149978319906,2.9000000000000004,3.1000000000000005,100.0,test batch size $m$,0.1,100,0.05,,0.5199999999999999,0.5199999999999999,0.83,0.06608333333333333,-0.6994040818153374,0.0,0.9793473684210526,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,3.2000000000000006,1.8494850021680094,2.1505149978319906,3.1000000000000005,3.3000000000000007,100.0,test batch size $m$,0.1,100,0.05,,0.6140000000000001,0.6140000000000001,0.96,0.09538492063492063,-0.8992731873176038,0.0,0.9825473684210526,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,3.400000000000001,1.8494850021680094,2.1505149978319906,3.3000000000000007,3.500000000000001,100.0,test batch size $m$,0.1,100,0.05,,0.6120000000000001,0.6120000000000001,0.96,0.09203571428571429,-1.0991624929285948,0.0,0.9846315789473684,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.0,3.6000000000000005,1.8494850021680094,2.1505149978319906,3.500000000000001,3.7,100.0,test batch size $m$,0.1,100,0.05,,0.594,0.594,0.96,0.08257142857142856,-1.2533380053261065,0.0,0.9834736842105264,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,1.4,2.1505149978319906,2.5,1.3,1.5,200.0,test batch size $m$,0.1,200,0.05,,0.008,0.008,0.05,0.0325,0.8860566476931633,0.94,0.9804105263157896,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,1.6,2.1505149978319906,2.5,1.5,1.7000000000000002,200.0,test batch size $m$,0.1,200,0.05,,0.016,0.016,0.06,0.031607142857142854,0.6882461389442457,0.94,0.982784210526316,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,1.8000000000000003,2.1505149978319906,2.5,1.7000000000000002,1.9000000000000001,200.0,test batch size $m$,0.1,200,0.05,,0.025,0.025,0.1,0.015,0.494850021680094,0.88,0.9842947368421052,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,2.0,2.1505149978319906,2.5,1.9000000000000001,2.1,200.0,test batch size $m$,0.1,200,0.05,,0.04,0.04,0.16,0.02238095238095238,0.2957029707504909,0.82,0.9827894736842108,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,2.2,2.1505149978319906,2.5,2.1,2.3000000000000003,200.0,test batch size $m$,0.1,200,0.05,,0.10099999999999999,0.10099999999999999,0.23,0.03765584415584415,0.09963287134352969,0.75,0.9808684210526318,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,2.4000000000000004,2.1505149978319906,2.5,2.3000000000000003,2.5,200.0,test batch size $m$,0.1,200,0.05,,0.21499999999999997,0.21499999999999997,0.44,0.06697330447330448,-0.10037054511756292,0.22,0.9826263157894737,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,2.6,2.1505149978319906,2.5,2.5,2.7,200.0,test batch size $m$,0.1,200,0.05,,0.393,0.393,0.65,0.08020815295815296,-0.2999429000227671,0.0,0.9858894736842106,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,2.8000000000000003,2.1505149978319906,2.5,2.7,2.9000000000000004,200.0,test batch size $m$,0.1,200,0.05,,0.44699999999999995,0.44699999999999995,0.8,0.07623017342134988,-0.5091568024760296,0.0,0.9839631578947368,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,3.0000000000000004,2.1505149978319906,2.5,2.9000000000000004,3.1000000000000005,200.0,test batch size $m$,0.1,200,0.05,,0.579,0.579,0.94,0.08817612942612942,-0.6994040818153374,0.0,0.9873526315789475,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,3.2000000000000006,2.1505149978319906,2.5,3.1000000000000005,3.3000000000000007,200.0,test batch size $m$,0.1,200,0.05,,0.55,0.55,0.93,0.09438816738816738,-0.8992731873176038,0.0,0.9790105263157894,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,3.400000000000001,2.1505149978319906,2.5,3.3000000000000007,3.500000000000001,200.0,test batch size $m$,0.1,200,0.05,,0.582,0.582,0.98,0.08839979464979467,-1.0535396874117047,0.0,0.9803842105263157,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.3010299956639813,3.6000000000000005,2.1505149978319906,2.5,3.500000000000001,3.7,200.0,test batch size $m$,0.1,200,0.05,,0.6320000000000001,0.6320000000000001,0.99,0.09019189144189145,-1.1825665006979191,0.0,0.9834736842105264,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.6989700043360187,1.4,2.5,2.8494850021680094,1.3,1.5,500.0,test batch size $m$,0.1,500,0.05,,0.005600000000000001,0.005600000000000001,0.05,0.014647435897435898,0.8860566476931633,0.96,0.9829119999999999,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.6989700043360187,1.6,2.5,2.8494850021680094,1.5,1.7000000000000002,500.0,test batch size $m$,0.1,500,0.05,,0.0228,0.0228,0.08,0.014954545454545456,0.7259538858589254,0.91,0.9820682105263157,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.6989700043360187,1.8000000000000003,2.5,2.8494850021680094,1.7000000000000002,1.9000000000000001,500.0,test batch size $m$,0.1,500,0.05,,0.022400000000000003,0.022400000000000003,0.09,0.00915873015873016,0.494850021680094,0.82,0.9825970526315789,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.6989700043360187,2.0,2.5,2.8494850021680094,1.9000000000000001,2.1,500.0,test batch size $m$,0.1,500,0.05,,0.033600000000000005,0.033600000000000005,0.13,0.023548701298701298,0.2967086218813386,0.85,0.984554947368421,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.6989700043360187,2.2,2.5,2.8494850021680094,2.1,2.3000000000000003,500.0,test batch size $m$,0.1,500,0.05,,0.0408,0.0408,0.13,0.010392278043593835,0.1148314658267523,0.74,0.9843671578947368,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.6989700043360187,2.4000000000000004,2.5,2.8494850021680094,2.3000000000000003,2.5,500.0,test batch size $m$,0.1,500,0.05,,0.14359999999999998,0.14359999999999998,0.34,0.05156154508573864,-0.09714831205409855,0.3,0.9832151578947368,100,finite_k3_m_fixed_pi,statistical power
tikz-v1,figure5,power_atlas_r3_c1,$N_{eff}$ by $m$; fixed $\pi_1=0.05$,9,heatmap_cell,weighted_wcs_homogeneous,finite_k3,m_fixed_pi,2.6989700043360187,2.6,2.5,2.8494850021680094,2.5,2.7,500.0,test batch size $m$,0.1,500,0.05,,0.2996,0.2996,0.6,0.07210445818857111,-0.2999429000227671,0.0,0.9840471578947368,100,finite_k3_m_fixed_pi,statistical power
