summary_version,collection,sweep,score_regime,x_index,x_value,x_plot,x_left,x_right,log10_neff_bin,log10_neff_left,log10_neff_right,log10_neff_center,alpha,m,target_pi1,n_anomaly_fixed,count,mean_n_cal,mean_rho,mean_neff,log10_mean_neff,mean_n_anomaly,actual_pi1,discovery_probability,power,fdr,mean_log10_rank_delta,median_log10_rank_delta,certified_no_rank_rate,mean_auroc,perfect_separation_rate
operational-envelope-v1,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,7,2.7,2.9000000000000004,2.8000000000000003,0.1,2000,,10.0,100,1995.1,0.705,646.6277234613514,2.810654320578934,10.0,0.004999999999999999,0.22,0.09799999999999999,0.03676190476190476,0.3878977495566625,0.5003129173815962,0.87,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,7,2.7,2.9000000000000004,2.8000000000000003,0.1,2000,,10.0,100,1995.1,0.705,646.6277234613514,2.810654320578934,10.0,0.004999999999999999,0.08,0.016,0.035666666666666666,0.3878977495566625,0.5003129173815962,0.87,0.9836793969849247,0.01
operational-envelope-v1,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,2000,,10.0,100,1885.3,0.53,1014.5205598513885,3.006260852689749,10.0,0.004999999999999999,0.16,0.062,0.008785714285714286,0.2669899278275728,0.3005959181846626,0.91,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,2000,,10.0,100,1885.3,0.53,1014.5205598513885,3.006260852689749,10.0,0.004999999999999999,0.06,0.013000000000000003,0.005833333333333333,0.2669899278275728,0.3005959181846626,0.91,0.9808095477386937,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,2000,,10.0,100,2670.53,0.485,1617.7124271918833,3.2089013217362607,10.0,0.004999999999999999,0.45,0.326,0.052077727827727835,0.10331011906102326,0.10072681268239621,0.81,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,2000,,10.0,100,2670.53,0.485,1617.7124271918833,3.2089013217362607,10.0,0.004999999999999999,0.08,0.022000000000000002,0.03545614035087719,0.10331011906102326,0.10072681268239621,0.81,0.9827477386934673,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,2000,,10.0,100,4119.87,0.47,2568.3715381594266,3.4096578485638798,10.0,0.004999999999999999,0.87,0.778,0.06770018870018871,-0.07804775797718667,-0.06784476622420235,0.28,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,2000,,10.0,100,4119.87,0.47,2568.3715381594266,3.4096578485638798,10.0,0.004999999999999999,0.1,0.028999999999999998,0.017357142857142856,-0.07804775797718667,-0.06784476622420235,0.28,0.9838221105527638,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,11,3.500000000000001,3.7,3.6000000000000005,0.1,2000,,10.0,100,4612.01,0.33,3630.372415733524,3.5599511787005595,10.0,0.004999999999999999,0.94,0.9010000000000001,0.08082539682539683,-0.20953168543504,-0.21789317285526394,0.06,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,11,3.500000000000001,3.7,3.6000000000000005,0.1,2000,,10.0,100,4612.01,0.33,3630.372415733524,3.5599511787005595,10.0,0.004999999999999999,0.15,0.049,0.027303030303030305,-0.20953168543504,-0.21789317285526394,0.06,0.9835989949748744,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.005,,100,137.62,0.685,26.02333705562134,1.4153629867650084,5.0,0.004999999999999999,0.0,0.0,0.0,1.7643490405655993,1.8860566476931633,1.0,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.005,,100,137.62,0.685,26.02333705562134,1.4153629867650084,5.0,0.004999999999999999,0.0,0.0,0.0,1.7643490405655993,1.8860566476931633,1.0,0.9837708542713567,0.31
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,1,1.5,1.7000000000000002,1.6,0.1,1000,0.005,,100,170.43,0.605,41.23602756621169,1.615276821277595,5.0,0.004999999999999999,0.02,0.01,0.015714285714285715,1.605883804292976,1.6882461389442458,0.99,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,1,1.5,1.7000000000000002,1.6,0.1,1000,0.005,,100,170.43,0.605,41.23602756621169,1.615276821277595,5.0,0.004999999999999999,0.0,0.0,0.02,1.605883804292976,1.6882461389442458,0.99,0.9825005025125627,0.24
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,1000,0.005,,100,277.25,0.62,65.21714716443766,1.8143617972629364,5.0,0.004999999999999999,0.01,0.006,0.0,1.402352879951466,1.494850021680094,0.98,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,1000,0.005,,100,277.25,0.62,65.21714716443766,1.8143617972629364,5.0,0.004999999999999999,0.01,0.002,0.0,1.402352879951466,1.494850021680094,0.98,0.9842914572864323,0.27
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,3,1.9000000000000001,2.1,2.0,0.1,1000,0.005,,100,335.72,0.63,100.8994947446203,2.0038889915077456,5.0,0.004999999999999999,0.03,0.016,0.005714285714285714,1.158877045630156,1.2929521093832457,0.98,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,3,1.9000000000000001,2.1,2.0,0.1,1000,0.005,,100,335.72,0.63,100.8994947446203,2.0038889915077456,5.0,0.004999999999999999,0.02,0.006000000000000001,0.006666666666666666,1.158877045630156,1.2929521093832457,0.98,0.9811256281407035,0.09
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,4,2.1,2.3000000000000003,2.2,0.1,1000,0.005,,100,860.04,0.73,162.55839466477218,2.211009401777093,5.0,0.004999999999999999,0.04,0.016,0.018333333333333333,0.9396359603904426,1.0850010871499096,0.95,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,4,2.1,2.3000000000000003,2.2,0.1,1000,0.005,,100,860.04,0.73,162.55839466477218,2.211009401777093,5.0,0.004999999999999999,0.02,0.006000000000000001,0.02,0.9396359603904426,1.0850010871499096,0.95,0.9825527638190954,0.08
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,5,2.3000000000000003,2.5,2.4000000000000004,0.1,1000,0.005,,100,799.22,0.705,257.35986614178853,2.410540822008392,5.0,0.004999999999999999,0.1,0.04200000000000001,0.013999999999999999,0.712025990910297,0.8386319977650251,0.93,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,5,2.3000000000000003,2.5,2.4000000000000004,0.1,1000,0.005,,100,799.22,0.705,257.35986614178853,2.410540822008392,5.0,0.004999999999999999,0.04,0.012,0.003333333333333333,0.712025990910297,0.8386319977650251,0.93,0.9867195979899496,0.07
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,6,2.5,2.7,2.6,0.1,1000,0.005,,100,1233.76,0.69,408.5767538526615,2.6112736536309664,5.0,0.004999999999999999,0.11,0.046000000000000006,0.014166666666666666,0.5601674469035459,0.6743106912747345,0.9,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,6,2.5,2.7,2.6,0.1,1000,0.005,,100,1233.76,0.69,408.5767538526615,2.6112736536309664,5.0,0.004999999999999999,0.03,0.006000000000000001,0.015,0.5601674469035459,0.6743106912747345,0.9,0.9838934673366835,0.04
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,7,2.7,2.9000000000000004,2.8000000000000003,0.1,1000,0.005,,100,1966.92,0.7,649.8695413610275,2.812826182560519,5.0,0.004999999999999999,0.19,0.10200000000000001,0.055595238095238086,0.3528768649384018,0.44355439622189136,0.86,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,7,2.7,2.9000000000000004,2.8000000000000003,0.1,1000,0.005,,100,1966.92,0.7,649.8695413610275,2.812826182560519,5.0,0.004999999999999999,0.04,0.014000000000000002,0.019047619047619046,0.3528768649384018,0.44355439622189136,0.86,0.9820180904522614,0.03
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,1000,0.005,,100,1912.65,0.535,1018.2219264141181,3.0078424449092642,5.0,0.004999999999999999,0.16,0.08199999999999999,0.04016666666666666,0.29806996556421816,0.3081419809247482,0.94,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,1000,0.005,,100,1912.65,0.535,1018.2219264141181,3.0078424449092642,5.0,0.004999999999999999,0.06,0.022000000000000002,0.021388888888888888,0.29806996556421816,0.3081419809247482,0.94,0.9845949748743718,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,1000,0.005,,100,2689.97,0.505,1611.0337526128571,3.207104639376361,5.0,0.004999999999999999,0.46,0.33,0.07516883116883116,0.07096499085771878,0.10072681268239621,0.79,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,1000,0.005,,100,2689.97,0.505,1611.0337526128571,3.207104639376361,5.0,0.004999999999999999,0.1,0.042,0.03166666666666667,0.07096499085771878,0.10072681268239621,0.79,0.9831236180904522,0.01
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,1000,0.005,,100,4207.53,0.495,2546.4974334260155,3.4059432427939638,5.0,0.004999999999999999,0.84,0.736,0.054563492063492064,-0.1026814200387896,-0.09916249292859479,0.26,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,1000,0.005,,100,4207.53,0.495,2546.4974334260155,3.4059432427939638,5.0,0.004999999999999999,0.16,0.068,0.035666666666666666,-0.1026814200387896,-0.09916249292859479,0.26,0.9837869346733668,0.01
operational-envelope-v1,atlas,pi1_sweep,perfect,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,11,3.500000000000001,3.7,3.6000000000000005,0.1,1000,0.005,,100,4612.01,0.33,3628.6947279050814,3.5597504337384853,5.0,0.004999999999999999,0.93,0.8939999999999999,0.08326190476190476,-0.22494654716446008,-0.25333800532610645,0.03,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,0,0.005,-2.3010299956639813,-2.451544993495972,-2.1505149978319906,11,3.500000000000001,3.7,3.6000000000000005,0.1,1000,0.005,,100,4612.01,0.33,3628.6947279050814,3.5597504337384853,5.0,0.004999999999999999,0.22,0.08600000000000002,0.07116666666666667,-0.22494654716446008,-0.25333800532610645,0.03,0.9822733668341709,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,0,1.3,1.5,1.4,0.1,1000,0.01,,100,79.51,0.615,25.80991342541701,1.4117865477857625,10.0,0.009999999999999998,0.02,0.006000000000000001,0.015333333333333332,1.5156364236390891,1.585026652029182,1.0,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,0,1.3,1.5,1.4,0.1,1000,0.01,,100,79.51,0.615,25.80991342541701,1.4117865477857625,10.0,0.009999999999999998,0.0,0.0,0.01,1.5156364236390891,1.585026652029182,1.0,0.9812898989898988,0.2
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,1,1.5,1.7000000000000002,1.6,0.1,1000,0.01,,100,251.84,0.685,40.41193722388343,1.6065096696823704,10.0,0.009999999999999998,0.05,0.015,0.002,1.2580383953232164,1.3906484432504693,0.95,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,1,1.5,1.7000000000000002,1.6,0.1,1000,0.01,,100,251.84,0.685,40.41193722388343,1.6065096696823704,10.0,0.009999999999999998,0.03,0.0030000000000000005,0.0,1.2580383953232164,1.3906484432504693,0.95,0.9833212121212123,0.14
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,1000,0.01,,100,384.24,0.68,65.00147531429505,1.8129232137749518,10.0,0.009999999999999998,0.07,0.028999999999999995,0.020178571428571428,1.0572539906315654,1.193820026016113,0.96,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,1000,0.01,,100,384.24,0.68,65.00147531429505,1.8129232137749518,10.0,0.009999999999999998,0.01,0.001,0.03,1.0572539906315654,1.193820026016113,0.96,0.9834212121212123,0.1
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,3,1.9000000000000001,2.1,2.0,0.1,1000,0.01,,100,488.17,0.71,102.9302824862256,2.0125431646736365,10.0,0.009999999999999998,0.04,0.01,0.006666666666666666,0.8840395149369112,0.9956786262173575,0.96,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,3,1.9000000000000001,2.1,2.0,0.1,1000,0.01,,100,488.17,0.71,102.9302824862256,2.0125431646736365,10.0,0.009999999999999998,0.02,0.005,0.006999999999999999,0.8840395149369112,0.9956786262173575,0.96,0.9845424242424241,0.12
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,4,2.1,2.3000000000000003,2.2,0.1,1000,0.01,,100,608.45,0.65,161.0026695768923,2.2068330771057716,10.0,0.009999999999999998,0.08,0.02,0.021077922077922077,0.7110258287128824,0.7986028756795486,0.95,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,4,2.1,2.3000000000000003,2.2,0.1,1000,0.01,,100,608.45,0.65,161.0026695768923,2.2068330771057716,10.0,0.009999999999999998,0.02,0.002,0.005,0.7110258287128824,0.7986028756795486,0.95,0.9813636363636365,0.03
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,5,2.3000000000000003,2.5,2.4000000000000004,0.1,1000,0.01,,100,706.03,0.65,255.08574710016978,2.406686193111257,10.0,0.009999999999999998,0.12,0.043,0.03427380952380952,0.4984824850164239,0.5975776639679706,0.92,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,5,2.3000000000000003,2.5,2.4000000000000004,0.1,1000,0.01,,100,706.03,0.65,255.08574710016978,2.406686193111257,10.0,0.009999999999999998,0.04,0.008,0.012333333333333333,0.4984824850164239,0.5975776639679706,0.92,0.9837555555555556,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,6,2.5,2.7,2.6,0.1,1000,0.01,,100,1025.2,0.62,404.02403514781076,2.606407201797671,10.0,0.009999999999999998,0.17,0.08199999999999999,0.02063492063492063,0.3328291063969258,0.3990271043132517,0.89,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,6,2.5,2.7,2.6,0.1,1000,0.01,,100,1025.2,0.62,404.02403514781076,2.606407201797671,10.0,0.009999999999999998,0.05,0.006999999999999999,0.011666666666666665,0.3328291063969258,0.3990271043132517,0.89,0.9819494949494951,0.01
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,7,2.7,2.9000000000000004,2.8000000000000003,0.1,1000,0.01,,100,2128.0,0.715,645.4729856439025,2.8098780708761963,10.0,0.009999999999999998,0.45,0.296,0.048510651629072685,0.06536420171571387,0.16978193557492527,0.69,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,7,2.7,2.9000000000000004,2.8000000000000003,0.1,1000,0.01,,100,2128.0,0.715,645.4729856439025,2.8098780708761963,10.0,0.009999999999999998,0.14,0.038,0.030904761904761907,0.06536420171571387,0.16978193557492527,0.69,0.9841767676767676,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,1000,0.01,,100,1941.95,0.54,1017.1312861169524,3.0073770130567303,10.0,0.009999999999999998,0.76,0.614,0.07103590853590853,-0.027152492898245836,-0.00043407747931862597,0.47,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,1000,0.01,,100,1941.95,0.54,1017.1312861169524,3.0073770130567303,10.0,0.009999999999999998,0.14,0.039,0.046190476190476185,-0.027152492898245836,-0.00043407747931862597,0.47,0.9827636363636363,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,1000,0.01,,100,2720.13,0.505,1615.3706196107587,3.2082721796614666,10.0,0.009999999999999998,0.89,0.8360000000000001,0.07609814746656851,-0.19341295508458078,-0.18322123962259595,0.09,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,1000,0.01,,100,2720.13,0.505,1615.3706196107587,3.2082721796614666,10.0,0.009999999999999998,0.22,0.076,0.045768398268398264,-0.19341295508458078,-0.18322123962259595,0.09,0.983618181818182,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,1000,0.01,,100,4184.85,0.485,2539.369790357825,3.4047259486948844,10.0,0.009999999999999998,0.99,0.9650000000000002,0.07966663891663892,-0.4037788061303904,-0.400192488592576,0.0,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,1000,0.01,,100,4184.85,0.485,2539.369790357825,3.4047259486948844,10.0,0.009999999999999998,0.48,0.188,0.06956746031746032,-0.4037788061303904,-0.400192488592576,0.0,0.9854484848484847,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,11,3.500000000000001,3.7,3.6000000000000005,0.1,1000,0.01,,100,4612.01,0.33,3616.2592110455003,3.5582595528575296,10.0,0.009999999999999998,1.0,0.991,0.09727114552114555,-0.5052055747906092,-0.5243552690909968,0.0,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,1,0.01,-2.0,-2.1505149978319906,-1.8494850021680094,11,3.500000000000001,3.7,3.6000000000000005,0.1,1000,0.01,,100,4612.01,0.33,3616.2592110455003,3.5582595528575296,10.0,0.009999999999999998,0.65,0.26799999999999996,0.07432539682539682,-0.5052055747906092,-0.5243552690909968,0.0,0.9837474747474748,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,0,1.3,1.5,1.4,0.1,1000,0.02,,100,156.39,0.665,25.95083972912606,1.414151415511077,20.0,0.019999999999999997,0.05,0.0125,0.01367965367965368,1.1921556212933426,1.3187587626244128,0.98,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,0,1.3,1.5,1.4,0.1,1000,0.02,,100,156.39,0.665,25.95083972912606,1.414151415511077,20.0,0.019999999999999997,0.04,0.003,0.016,1.1921556212933426,1.3187587626244128,0.98,0.985709693877551,0.15
operational-envelope-v1,atlas,pi1_sweep,perfect,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,1,1.5,1.7000000000000002,1.6,0.1,1000,0.02,,100,131.57,0.58,41.432466620895276,1.617340789150473,20.0,0.019999999999999997,0.05,0.012,0.002857142857142857,1.0819918933295423,1.1307682802690238,0.97,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,1,1.5,1.7000000000000002,1.6,0.1,1000,0.02,,100,131.57,0.58,41.432466620895276,1.617340789150473,20.0,0.019999999999999997,0.03,0.005,0.003,1.0819918933295423,1.1307682802690238,0.97,0.983066836734694,0.01
operational-envelope-v1,atlas,pi1_sweep,perfect,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,1000,0.02,,100,279.36,0.655,65.55579324214553,1.8166110768334733,20.0,0.019999999999999997,0.05,0.015000000000000003,0.0195,0.8148222899905424,0.9214380245780766,0.97,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,1000,0.02,,100,279.36,0.655,65.55579324214553,1.8166110768334733,20.0,0.019999999999999997,0.02,0.001,0.015,0.8148222899905424,0.9214380245780766,0.97,0.9844785714285714,0.02
operational-envelope-v1,atlas,pi1_sweep,perfect,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,3,1.9000000000000001,2.1,2.0,0.1,1000,0.02,,100,637.86,0.695,102.22323031213749,2.009549600788359,20.0,0.019999999999999997,0.16,0.061,0.02307449494949495,0.5649842396578479,0.6946486305533762,0.9,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,3,1.9000000000000001,2.1,2.0,0.1,1000,0.02,,100,637.86,0.695,102.22323031213749,2.009549600788359,20.0,0.019999999999999997,0.11,0.019,0.03027777777777778,0.5649842396578479,0.6946486305533762,0.9,0.9838035714285712,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,4,2.1,2.3000000000000003,2.2,0.1,1000,0.02,,100,763.22,0.735,163.9210228754999,2.2146346554211966,20.0,0.019999999999999997,0.18,0.08800000000000001,0.029826252694673747,0.35532168910241374,0.4975728800155673,0.86,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,4,2.1,2.3000000000000003,2.2,0.1,1000,0.02,,100,763.22,0.735,163.9210228754999,2.2146346554211966,20.0,0.019999999999999997,0.1,0.0265,0.022505050505050504,0.35532168910241374,0.4975728800155673,0.86,0.9839255102040816,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,5,2.3000000000000003,2.5,2.4000000000000004,0.1,1000,0.02,,100,792.82,0.695,259.4481110885301,2.4140505131623224,20.0,0.019999999999999997,0.31,0.163,0.03626866563089473,0.18741704122163638,0.26953630065982326,0.83,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,5,2.3000000000000003,2.5,2.4000000000000004,0.1,1000,0.02,,100,792.82,0.695,259.4481110885301,2.4140505131623224,20.0,0.019999999999999997,0.13,0.0275,0.024352869352869354,0.18741704122163638,0.26953630065982326,0.83,0.9841673469387754,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,6,2.5,2.7,2.6,0.1,1000,0.02,,100,1367.22,0.72,412.5965723249843,2.615525615720195,20.0,0.019999999999999997,0.53,0.3735000000000001,0.055653116812773934,-0.0032067431580154247,0.09799710864927055,0.72,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,6,2.5,2.7,2.6,0.1,1000,0.02,,100,1367.22,0.72,412.5965723249843,2.615525615720195,20.0,0.019999999999999997,0.17,0.044000000000000004,0.039341650197628454,-0.0032067431580154247,0.09799710864927055,0.72,0.9835857142857144,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,7,2.7,2.9000000000000004,2.8000000000000003,0.1,1000,0.02,,100,1981.82,0.705,636.365099419436,2.803706353335979,20.0,0.019999999999999997,0.83,0.7195,0.07219241063092105,-0.19112990000666324,-0.10174707394636621,0.22,1.0,1.0
operational-envelope-v1,atlas,pi1_sweep,finite,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,7,2.7,2.9000000000000004,2.8000000000000003,0.1,1000,0.02,,100,1981.82,0.705,636.365099419436,2.803706353335979,20.0,0.019999999999999997,0.35,0.1325,0.06302844962055489,-0.19112990000666324,-0.10174707394636621,0.22,0.9835428571428573,0.0
operational-envelope-v1,atlas,pi1_sweep,perfect,2,0.02,-1.6989700043360187,-1.8494850021680094,-1.5,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,1000,0.02,,100,1990.7,0.545,1017.6920224955919,3.007616370174549,20.0,0.019999999999999997,0.96,0.924,0.08987570191571298,-0.2933630999297925,-0.28407653365174246,0.0,1.0,1.0
