summary_version,world_id,rho,world_seed,discoveries,theorem_probability,observed_probability,observed_count,n_randomizations
randomized-instability-frontier-v2,rho_1000_seed_023,1.0,23,6,0.0004845965117253283,0.0005,10,20000
randomized-instability-frontier-v2,rho_1000_seed_023,1.0,23,7,8.726071039175263e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_023,1.0,23,8,1.1597193231737488e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_023,1.0,23,9,8.890989026255213e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_023,1.0,23,10,3.2980586657957846e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,0,0.6140194634289947,0.61685,12337,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,1,0.18148262607766633,0.1791,3582,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,2,0.09920495819888171,0.0974,1948,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,3,0.05545817906300974,0.0566,1132,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,4,0.029007709733898653,0.0289,578,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,5,0.013460875403390958,0.01325,265,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,6,0.005273305523138982,0.00615,123,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,7,0.0016489949946289272,0.00105,21,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,8,0.0003820121378959043,0.00055,11,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,9,5.8008680951083265e-05,0.00015,3,20000
randomized-instability-frontier-v2,rho_1000_seed_024,1.0,24,10,3.866757542883903e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,0,0.4759426744081292,0.476,9520,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,1,0.16914384862487641,0.17205,3441,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,2,0.11688866606663793,0.1141,2282,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,3,0.08715704260218972,0.0866,1732,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,4,0.06422975736873451,0.06355,1271,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,5,0.04407101974997383,0.04375,875,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,6,0.026130362013951636,0.0253,506,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,7,0.011952435929205951,0.01275,255,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,8,0.0037444330313069524,0.00485,97,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,9,0.0006876254317591925,0.0009,18,20000
randomized-instability-frontier-v2,rho_1000_seed_025,1.0,25,10,5.213477323463155e-05,0.00015,3,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,0,0.7238378007811795,0.71805,14361,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,1,0.17548494667348127,0.1787,3574,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,2,0.06863329125848494,0.0712,1424,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,3,0.02350100282820222,0.02355,471,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,4,0.006682276250893118,0.00645,129,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,5,0.0015401855583247988,0.0016,32,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,6,0.0002789322493396261,0.0004,8,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,7,3.781582020182309e-05,5e-05,1,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,8,3.5551612764375205e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,9,1.8905859185302314e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_026,1.0,26,10,4.360024206782994e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,0,0.6032440165239369,0.5984,11968,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,1,0.19587582759581615,0.1968,3936,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,2,0.1050600978642777,0.10635,2127,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,3,0.05447215398348323,0.0558,1116,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,4,0.02573506638684281,0.02685,537,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,5,0.010770824235642325,0.0116,232,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,6,0.0037220308795960803,0.0032,64,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,7,0.0009206057806045706,0.0008,16,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,8,0.0001752434676782455,0.00015,3,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,9,2.2653892118857576e-05,5e-05,1,20000
randomized-instability-frontier-v2,rho_1000_seed_027,1.0,27,10,1.4793900030320462e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,0,0.11523419347714352,0.1144,2288,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,1,0.08388968839385536,0.0863,1726,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,2,0.20827429104231135,0.20955,4191,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,3,0.298192689508298,0.29485,5897,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,4,0.17210607632060917,0.17255,3451,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,5,0.08086039108935318,0.08025,1605,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,6,0.030523713763296066,0.0305,610,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,7,0.008839344720677548,0.0093,186,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,8,0.0018261882809732044,0.00195,39,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,9,0.00023861892610704095,0.0003,6,20000
randomized-instability-frontier-v2,rho_1000_seed_028,1.0,28,10,1.4804477375721876e-05,5e-05,1,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,0,0.48291047528283115,0.4855,9710,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,1,0.21218536980960936,0.2092,4184,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,2,0.14390582547514058,0.14555,2911,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,3,0.09036755549445039,0.0905,1810,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,4,0.04766339648916854,0.04735,947,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,5,0.016867458403923234,0.0159,318,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,6,0.00486186318842296,0.0049,98,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,7,0.0010645245440179755,0.00105,21,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,8,0.0001594071629021032,5e-05,1,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,9,1.3684345521155676e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_029,1.0,29,10,4.3980401252510177e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,0,0.6010602690389377,0.6042,12084,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,1,0.17854762696287438,0.17365,3473,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,2,0.09998834853644863,0.09985,1997,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,3,0.058583856854463455,0.0613,1226,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,4,0.03303180386327552,0.0312,624,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,5,0.01709787044481516,0.01815,363,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,6,0.007764876977302962,0.0079,158,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,7,0.0029209407772122415,0.0027,54,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,8,0.0008349115848601376,0.00095,19,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,9,0.00015594015319605637,0.0001,2,20000
randomized-instability-frontier-v2,rho_1000_seed_030,1.0,30,10,1.3554806613693113e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,0,0.5433446284668134,0.53475,10695,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,1,0.1795096484027204,0.183,3660,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,2,0.11265851764269794,0.11565,2313,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,3,0.07398476374740083,0.0747,1494,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,4,0.0462390522197552,0.0458,916,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,5,0.025894698432417734,0.0273,546,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,6,0.012261903589113285,0.0129,258,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,7,0.004600520382579328,0.00465,93,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,8,0.0012635095484289963,0.00105,21,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,9,0.0002252123223455081,0.0002,4,20000
randomized-instability-frontier-v2,rho_1000_seed_031,1.0,31,10,1.7545245727339737e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,0,0.5752578515527038,0.57935,11587,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,1,0.19610840034139987,0.189,3780,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,2,0.11302505802659699,0.1135,2270,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,3,0.06323260627393014,0.06645,1329,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,4,0.03203368813589085,0.0319,638,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,5,0.01417895761490891,0.0145,290,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,6,0.0048064082810510755,0.00405,81,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,7,0.0011450853301739727,0.0009,18,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,8,0.00019226905203163376,0.00025,5,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,9,1.896034245482126e-05,5e-05,1,20000
randomized-instability-frontier-v2,rho_1000_seed_032,1.0,32,10,7.150488578800514e-07,5e-05,1,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,0,0.4558749385190887,0.4519,9038,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,1,0.19756846168251435,0.20035,4007,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,2,0.14566603491780147,0.14505,2901,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,3,0.10118716304982348,0.1022,2044,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,4,0.06289533467355324,0.0634,1268,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,5,0.02582426032440555,0.0262,524,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,6,0.0084558954286156,0.00865,173,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,7,0.0021161750916147627,0.0021,42,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,8,0.000370653271756862,0.00015,3,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,9,3.930687285348244e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_033,1.0,33,10,1.7761679725051333e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,0,0.15957060795445518,0.1594,3188,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,1,0.10572588988690412,0.10505,2101,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,2,0.20327900577977986,0.20535,4107,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,3,0.2776322914634484,0.2797,5594,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,4,0.15426894548558615,0.15425,3085,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,5,0.0676119454699193,0.06475,1295,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,6,0.024127945285118465,0.0241,482,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,7,0.00650742110030261,0.0058,116,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,8,0.0011628919080068222,0.00145,29,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,9,0.00010923492334734504,0.00015,3,20000
randomized-instability-frontier-v2,rho_1000_seed_034,1.0,34,10,3.820743131719733e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,0,0.2504039017119769,0.25245,5049,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,1,0.13949762730617488,0.1362,2724,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,2,0.16947278084977307,0.1662,3324,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,3,0.19107693961291314,0.19245,3849,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,4,0.14406145667655293,0.1439,2878,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,5,0.06981921406942944,0.07325,1465,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,6,0.025918278988872324,0.02625,525,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,7,0.00774257019343602,0.0072,144,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,8,0.0017346509402988766,0.002,40,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,9,0.000254868293675906,0.0001,2,20000
randomized-instability-frontier-v2,rho_1000_seed_035,1.0,35,10,1.7711356896367356e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,0,0.6875677157103044,0.68145,13629,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,1,0.16959635585469698,0.1665,3330,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,2,0.07798557031763131,0.08475,1695,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,3,0.0371620274368989,0.03815,763,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,4,0.016936041959330454,0.01785,357,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,5,0.007079713397350828,0.0075,150,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,6,0.0026158636634932373,0.0024,48,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,7,0.0008168047120909138,0.0011,22,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,8,0.00020170895201172522,0.00025,5,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,9,3.4997726942261754e-05,5e-05,1,20000
randomized-instability-frontier-v2,rho_1000_seed_036,1.0,36,10,3.200269249044651e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,0,0.27054454645824394,0.2769,5538,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,1,0.12726657011556652,0.12655,2531,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,2,0.12165071434814603,0.1203,2406,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,3,0.12917609460046145,0.1268,2536,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,4,0.13562325857668844,0.13285,2657,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,5,0.10852801449192924,0.10825,2165,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,6,0.06807121558960733,0.0679,1358,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,7,0.02848049848037014,0.02905,581,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,8,0.008893033163677885,0.0094,188,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,9,0.0016268581776141618,0.0019,38,20000
randomized-instability-frontier-v2,rho_1000_seed_037,1.0,37,10,0.00013919599769475613,0.0001,2,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,0,0.11842760901105198,0.12375,2475,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,1,0.09031521254588752,0.089,1780,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,2,0.1313024703824914,0.12975,2595,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,3,0.14568868738449067,0.1431,2862,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,4,0.1430249001085659,0.1423,2846,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,5,0.13848428760514014,0.14085,2817,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,6,0.11687199423772245,0.1152,2304,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,7,0.07591400376391637,0.07775,1555,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,8,0.033304387235512795,0.03175,635,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,9,0.006355310282942793,0.00605,121,20000
randomized-instability-frontier-v2,rho_1000_seed_038,1.0,38,10,0.00031113744227802205,0.0005,10,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,0,0.46739551739363866,0.4699,9398,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,1,0.17351386326624993,0.1738,3476,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,2,0.12388902076959034,0.1255,2510,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,3,0.09308954094816409,0.0894,1788,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,4,0.06647729129167489,0.06525,1305,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,5,0.04206273560734762,0.0433,866,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,6,0.022064044073082024,0.0218,436,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,7,0.008943599015205405,0.0088,176,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,8,0.00226952795056832,0.00205,41,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,9,0.00028141632357418,0.0002,4,20000
randomized-instability-frontier-v2,rho_1000_seed_039,1.0,39,10,1.3443360904529269e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,0,0.47020898730090693,0.47665,9533,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,1,0.17092563923983498,0.1689,3378,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,2,0.11966154269712238,0.11635,2327,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,3,0.08925622504347117,0.088,1760,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,4,0.0648407160577023,0.0634,1268,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,5,0.04333978864946175,0.04545,909,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,6,0.025192118584609322,0.0248,496,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,7,0.011975937225401785,0.01275,255,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,8,0.0037962324287579953,0.00335,67,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,9,0.0007355597344153344,0.00025,5,20000
randomized-instability-frontier-v2,rho_1250_seed_000,1.25,0,10,6.725303831605903e-05,0.0001,2,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,0,0.7101144418009462,0.7068,14136,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,1,0.17325902933820772,0.1756,3512,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,2,0.07388340917154271,0.073,1460,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,3,0.02950955172499732,0.0314,628,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,4,0.009943696724521582,0.01045,209,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,5,0.002664908220453715,0.0023,46,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,6,0.0005392467095920082,0.0003,6,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,7,7.7842936577368e-05,0.0001,2,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,8,7.441753374895576e-06,5e-05,1,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,9,4.209269989062145e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_001,1.25,1,10,1.0692787562914031e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,0,0.11585577390276436,0.11905,2381,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,1,0.07293592570573366,0.07175,1435,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,2,0.11053022900885595,0.1134,2268,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,3,0.2309786223061891,0.22625,4525,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,4,0.23849021919724042,0.2393,4786,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,5,0.15456466378065342,0.1543,3086,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,6,0.057617473789071,0.0565,1130,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,7,0.015804345876584594,0.0163,326,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,8,0.0029091048841618492,0.00275,55,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,9,0.00030211517997488785,0.0004,8,20000
randomized-instability-frontier-v2,rho_1250_seed_002,1.25,2,10,1.1526368770771508e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,0,0.21323915130452975,0.20485,4097,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,1,0.12820773065208424,0.1341,2682,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,2,0.19375562021060885,0.19345,3869,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,3,0.24491079712207503,0.24535,4907,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,4,0.14913988767335953,0.1526,3052,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,5,0.05469487702127094,0.05405,1081,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,6,0.013628966841078458,0.0129,258,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,7,0.0021985167269865805,0.0024,48,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,8,0.00021349814461304719,0.0003,6,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,9,1.0743539469193789e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_003,1.25,3,10,2.1076392444030563e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,0,0.7843217328166853,0.78245,15649,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,1,0.146083298362577,0.1481,2962,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,2,0.048179869431648134,0.0483,966,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,3,0.015539638150210871,0.0151,302,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,4,0.004495746491444831,0.0043,86,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,5,0.0011131569066019549,0.0014,28,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,6,0.00022620044597394958,0.0003,6,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,7,3.5894353911471654e-05,5e-05,1,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,8,4.14393431012109e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,9,3.08074470686283e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_004,1.25,4,10,1.103216560163821e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,0,0.6144344413555308,0.61505,12301,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,1,0.20290359105661102,0.2013,4026,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,2,0.11053121327944393,0.11285,2257,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,3,0.049355828620428734,0.0484,968,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,4,0.017180328516019104,0.01685,337,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,5,0.004589874549344136,0.00455,91,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,6,0.0008872772157467622,0.0008,16,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,7,0.00010802006450561262,0.0002,4,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,8,8.965723138137803e-06,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,9,4.4989506114274803e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_005,1.25,5,10,9.724170760142823e-09,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,0,0.6251897469411603,0.6313,12626,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,1,0.2023887503297906,0.2003,4006,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,2,0.101829080510478,0.09785,1957,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,3,0.04628633435147709,0.04765,953,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,4,0.01762721013284312,0.0165,330,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,5,0.005377539181256963,0.00505,101,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,6,0.001131207833347282,0.0013,26,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,7,0.00015565508372624226,5e-05,1,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,8,1.3807668485045993e-05,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,9,6.552200180661975e-07,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_006,1.25,6,10,1.2747417496789608e-08,0.0,0,20000
randomized-instability-frontier-v2,rho_1250_seed_007,1.25,7,0,0.664691267106392,0.661,13220,20000
randomized-instability-frontier-v2,rho_1250_seed_007,1.25,7,1,0.1824453360119292,0.1861,3722,20000
randomized-instability-frontier-v2,rho_1250_seed_007,1.25,7,2,0.08856341982176363,0.08595,1719,20000
randomized-instability-frontier-v2,rho_1250_seed_007,1.25,7,3,0.04118994842157414,0.0421,842,20000
randomized-instability-frontier-v2,rho_1250_seed_007,1.25,7,4,0.01639097281074132,0.0167,334,20000
randomized-instability-frontier-v2,rho_1250_seed_007,1.25,7,5,0.005214767178590377,0.0063,126,20000
